index,model,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
479,Project,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_136 + swir2:bai_136,FIRE,0.2623,0.1689,88.2338,143.4123,70.147,0.1508,0.465,0.2274,0.9063,,36.7117,0.3427,0.0801,0.4406,0.1319,0.078,0.0233,143.4123,0.4622,0.1508,104.7061,175.8136,0.3395,0.119,0.57
480,Project,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_236 + swir2:bai_236,FIRE,0.2701,0.1777,87.2771,166.6009,106.1721,0.1996,0.5402,0.3442,1.1992,,62.6145,0.339,0.1192,0.453,0.1734,0.0802,0.0307,166.6009,0.5368,0.1996,113.4182,234.7385,0.3677,0.203,0.7611
481,Project,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,FIRE,0.2534,0.1589,89.3177,121.9809,25.4588,0.1058,0.3955,0.0825,0.5142,,20.3114,0.3143,0.0637,0.4065,0.0795,0.0719,0.0141,121.9809,0.3948,0.1058,92.0028,128.5404,0.2983,0.0659,0.4168
482,Project,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,FIRE,0.2667,0.1739,87.6986,121.5491,27.1167,0.1127,0.3941,0.0879,0.4973,,19.7717,0.3097,0.0596,0.4,0.08,0.0708,0.0141,121.5491,0.3934,0.1127,91.3228,124.1242,0.2961,0.0641,0.4024
483,Project,4,np.log(bm) ~ dfi + nir + swir1 + bai_126 + dfi:nir + dfi:swir1 + dfi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.3139,0.2271,81.7048,113.2967,24.7104,0.0746,0.3673,0.0801,0.4839,,19.626,0.3081,0.0676,0.3856,0.074,0.0682,0.0131,113.2967,0.3664,0.0746,88.8459,121.9052,0.2881,0.0636,0.3953
484,Project,4,np.log(bm) ~ dfi + nir + swir1 + bai_136 + dfi:nir + dfi:swir1 + dfi:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,FIRE,0.2583,0.1644,88.7278,126.1298,34.4606,0.1156,0.409,0.1117,0.5823,,20.5791,0.3261,0.0615,0.4173,0.0967,0.0738,0.0171,126.1298,0.408,0.1156,95.9013,129.9081,0.3109,0.0667,0.4212
485,Project,4,np.log(bm) ~ dfi + nir + swir1 + bai_236 + dfi:nir + dfi:swir1 + dfi:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,FIRE,0.2157,0.1164,93.7487,183.8127,95.483,0.2344,0.596,0.3096,1.0066,,38.5352,0.3443,0.0921,0.4812,0.1663,0.0851,0.0294,183.8127,0.5979,0.2344,111.2418,167.5819,0.3607,0.1249,0.5434
486,Project,4,np.log(bm) ~ dfi + nir + swir1 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,FIRE,0.2554,0.1612,89.0725,118.1428,20.3089,0.093,0.3831,0.0658,0.4762,,15.5444,0.3233,0.0517,0.4111,0.0769,0.0727,0.0136,118.1428,0.3833,0.093,92.3833,120.1914,0.2995,0.0504,0.3897
487,Project,4,np.log(bm) ~ dfi + nir + swir2 + bai_126 + dfi:nir + dfi:swir2 + dfi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,FIRE,0.3212,0.2352,80.753,112.6842,20.5118,0.0722,0.3654,0.0665,0.4486,,16.5408,0.3071,0.0617,0.3821,0.0713,0.0676,0.0126,112.6842,0.3648,0.0722,88.5359,115.4365,0.2871,0.0536,0.3743
488,Project,4,np.log(bm) ~ dfi + nir + swir2 + bai_136 + dfi:nir + dfi:swir2 + dfi:bai_136 + nir:swir2 + nir:bai_136 + swir2:bai_136,FIRE,0.273,0.181,86.9231,122.6768,27.5679,0.107,0.3978,0.0894,0.5534,,18.1306,0.3236,0.0583,0.4093,0.0833,0.0724,0.0147,122.6768,0.3969,0.107,94.7418,126.7429,0.3072,0.0588,0.4109
489,Project,4,np.log(bm) ~ dfi + nir + swir2 + bai_236 + dfi:nir + dfi:swir2 + dfi:bai_236 + nir:swir2 + nir:bai_236 + swir2:bai_236,FIRE,0.2319,0.1347,91.8683,146.0622,48.8907,0.1638,0.4736,0.1585,0.7012,,24.8033,0.3303,0.0731,0.4409,0.1175,0.078,0.0208,146.0622,0.4748,0.1638,100.9365,135.9424,0.3273,0.0804,0.4408
490,Project,4,np.log(bm) ~ dfi + nir + swir2 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,FIRE,0.2517,0.157,89.5193,125.1092,26.208,0.1125,0.4056,0.085,0.5318,,15.7739,0.33,0.051,0.4297,0.0882,0.076,0.0156,125.1092,0.4062,0.1125,95.0905,122.2497,0.3083,0.0511,0.3964
491,Project,4,np.log(bm) ~ dfi + nir + bai_126 + bai_136 + dfi:nir + dfi:bai_126 + dfi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,FIRE,0.1898,0.0872,96.6728,136.1807,31.8084,0.1145,0.4415,0.1031,0.547,,23.9283,0.3362,0.0771,0.4354,0.0898,0.077,0.0159,136.1807,0.4418,0.1145,100.1718,136.9127,0.3248,0.0776,0.4439
492,Project,4,np.log(bm) ~ dfi + nir + bai_126 + bai_236 + dfi:nir + dfi:bai_126 + dfi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236,FIRE,0.1838,0.0805,97.3393,132.2945,31.1954,0.1033,0.4289,0.1011,0.5643,,20.0656,0.3215,0.0634,0.4202,0.0829,0.0744,0.0147,132.2945,0.4293,0.1033,95.9106,122.8343,0.311,0.0651,0.3983
493,Project,4,np.log(bm) ~ dfi + nir + bai_126 + bai_246 + dfi:nir + dfi:bai_126 + dfi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,FIRE,0.3024,0.2141,83.2052,113.4979,17.1851,0.0698,0.368,0.0557,0.4387,,13.2287,0.3137,0.0568,0.3911,0.0779,0.0692,0.0138,113.4979,0.3684,0.0698,88.9032,109.2597,0.2883,0.0429,0.3543
494,Project,4,np.log(bm) ~ dfi + nir + bai_136 + bai_246 + dfi:nir + dfi:bai_136 + dfi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,FIRE,0.2861,0.1957,85.2873,118.8502,21.6524,0.0963,0.3853,0.0702,0.4698,,11.5925,0.3144,0.0381,0.3955,0.0657,0.07,0.0116,118.8502,0.3859,0.0963,91.6927,110.669,0.2973,0.0376,0.3588
495,Project,4,np.log(bm) ~ dfi + nir + bai_236 + bai_246 + dfi:nir + dfi:bai_236 + dfi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,FIRE,0.2603,0.1667,88.4768,136.0625,46.0187,0.1249,0.4412,0.1492,0.7135,,17.0407,0.3227,0.0518,0.4211,0.0988,0.0745,0.0175,136.0625,0.4437,0.1249,96.3267,116.2687,0.3123,0.0553,0.377
496,Project,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_136 + dfi:swir1 + dfi:bai_126 + dfi:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,FIRE,0.2168,0.1176,93.626,130.6159,32.2443,0.1219,0.4235,0.1045,0.566,,22.8316,0.3388,0.0809,0.4375,0.112,0.0774,0.0198,130.6159,0.423,0.1219,98.3148,126.8026,0.3188,0.074,0.4111
497,Project,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_236 + dfi:swir1 + dfi:bai_126 + dfi:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,FIRE,0.209,0.1089,94.5106,134.6843,35.7561,0.1423,0.4367,0.1159,0.5719,,22.6884,0.3289,0.0743,0.4341,0.1158,0.0768,0.0205,134.6843,0.4368,0.1423,97.3843,122.5368,0.3157,0.0736,0.3973
498,Project,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_246 + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.2927,0.2031,84.4535,112.4483,19.8401,0.0743,0.3646,0.0643,0.4539,,13.9248,0.3064,0.0456,0.3785,0.0614,0.067,0.0109,112.4483,0.3642,0.0743,89.3762,114.0937,0.2898,0.0451,0.3699
499,Project,4,np.log(bm) ~ dfi + swir1 + bai_136 + bai_246 + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,FIRE,0.2722,0.1801,87.021,139.1036,60.5432,0.1432,0.451,0.1963,0.8242,,31.3372,0.3379,0.0748,0.4396,0.1233,0.0778,0.0218,139.1036,0.4489,0.1432,101.444,161.4213,0.3289,0.1016,0.5234
500,Project,4,np.log(bm) ~ dfi + swir1 + bai_236 + bai_246 + dfi:swir1 + dfi:bai_236 + dfi:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.2502,0.1553,89.6989,165.1096,83.4268,0.1965,0.5353,0.2705,1.0072,,44.5607,0.3425,0.098,0.4693,0.1594,0.083,0.0282,165.1096,0.5342,0.1965,108.8693,191.9295,0.353,0.1445,0.6223
501,Project,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_136 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,FIRE,0.2396,0.1434,90.958,130.9708,42.9702,0.1302,0.4246,0.1393,0.6623,,25.4739,0.3334,0.079,0.4345,0.1214,0.0769,0.0215,130.9708,0.4234,0.1302,97.2989,138.4483,0.3155,0.0826,0.4489
502,Project,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_236 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.2353,0.1385,91.469,135.7522,42.3812,0.149,0.4401,0.1374,0.6263,,25.2672,0.3312,0.0772,0.4362,0.1237,0.0772,0.0219,135.7522,0.4399,0.149,97.8774,133.2534,0.3173,0.0819,0.432
503,Project,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_246 + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,FIRE,0.3017,0.2133,83.2925,110.285,19.768,0.0692,0.3576,0.0641,0.442,,14.0139,0.3032,0.0462,0.3734,0.0599,0.0661,0.0106,110.285,0.3575,0.0692,87.7927,112.8903,0.2847,0.0454,0.366
504,Project,4,np.log(bm) ~ dfi + swir2 + bai_136 + bai_246 + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,FIRE,0.2732,0.1812,86.8981,129.2181,45.8909,0.1177,0.419,0.1488,0.6975,,28.4288,0.3323,0.0699,0.4202,0.1064,0.0744,0.0188,129.2181,0.4173,0.1177,99.2785,153.6881,0.3219,0.0922,0.4983
505,Project,4,np.log(bm) ~ dfi + swir2 + bai_236 + bai_246 + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,FIRE,0.2814,0.1905,85.8712,143.9036,68.9765,0.153,0.4666,0.2236,0.8806,,47.2713,0.3266,0.1045,0.4264,0.1403,0.0754,0.0248,143.9036,0.4645,0.153,103.9939,195.2268,0.3372,0.1533,0.633
506,Project,4,np.log(bm) ~ dfi + bai_126 + bai_136 + bai_246 + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.2294,0.1319,92.1626,129.6987,23.614,0.1041,0.4205,0.0766,0.5166,,17.8204,0.3261,0.0704,0.423,0.082,0.0748,0.0145,129.6987,0.4217,0.1041,95.8031,121.018,0.3106,0.0578,0.3924
507,Project,4,np.log(bm) ~ dfi + bai_126 + bai_236 + bai_246 + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.229,0.1314,92.2084,130.3989,29.3732,0.1109,0.4228,0.0952,0.5789,,16.5716,0.315,0.0561,0.4159,0.0739,0.0736,0.0131,130.3989,0.4239,0.1109,93.6733,116.1235,0.3037,0.0537,0.3765
508,Project,4,np.log(bm) ~ ndvi + ndti + satvi + nir + ndvi:ndti + ndvi:satvi + ndvi:nir + ndti:satvi + ndti:nir + satvi:nir,FIRE,0.2784,0.187,86.2536,117.135,24.2834,0.0996,0.3798,0.0787,0.4679,,16.6345,0.3125,0.0561,0.4006,0.0749,0.0709,0.0132,117.135,0.3802,0.0996,89.7351,117.6805,0.2909,0.0539,0.3816
509,Project,4,np.log(bm) ~ ndvi + ndti + satvi + swir1 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndti:satvi + ndti:swir1 + satvi:swir1,FIRE,0.2854,0.1949,85.3722,113.6264,28.3442,0.0878,0.3684,0.0919,0.4677,,19.5649,0.3028,0.0594,0.3875,0.0802,0.0686,0.0142,113.6264,0.3682,0.0878,87.2072,117.6237,0.2828,0.0634,0.3814
510,Project,4,np.log(bm) ~ ndvi + ndti + satvi + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:bai_126 + ndti:satvi + ndti:bai_126 + satvi:bai_126,FIRE,0.267,0.1742,87.6646,116.5849,24.5041,0.1028,0.378,0.0794,0.4772,,18.0157,0.3128,0.0581,0.397,0.0739,0.0702,0.0131,116.5849,0.3777,0.1028,91.0126,122.4347,0.2951,0.0584,0.397
511,Project,4,np.log(bm) ~ ndvi + ndti + satvi + bai_246 + ndvi:ndti + ndvi:satvi + ndvi:bai_246 + ndti:satvi + ndti:bai_246 + satvi:bai_246,FIRE,0.2998,0.2112,83.5368,116.5832,26.6566,0.1077,0.378,0.0864,0.4875,,18.4545,0.3133,0.059,0.396,0.0778,0.0701,0.0138,116.5832,0.3779,0.1077,90.8563,120.1582,0.2946,0.0598,0.3896
512,Project,4,np.log(bm) ~ ndvi + ndti + nir + swir1 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndti:nir + ndti:swir1 + nir:swir1,FIRE,0.2549,0.1606,89.1372,119.9109,29.8253,0.1065,0.3888,0.0967,0.5068,,17.791,0.3118,0.0547,0.4043,0.0819,0.0715,0.0145,119.9109,0.3893,0.1065,90.5444,118.5764,0.2936,0.0577,0.3845
513,Project,4,np.log(bm) ~ ndvi + ndti + nir + bai_126 + ndvi:ndti + ndvi:nir + ndvi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,FIRE,0.2929,0.2034,84.4245,117.0952,27.0205,0.0814,0.3797,0.0876,0.4847,,16.6063,0.3209,0.0596,0.3999,0.0878,0.0708,0.0155,117.0952,0.3806,0.0814,91.6824,111.9578,0.2973,0.0538,0.363
514,Project,4,np.log(bm) ~ ndvi + ndti + nir + bai_136 + ndvi:ndti + ndvi:nir + ndvi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,FIRE,0.3052,0.2172,82.8499,117.0565,18.7865,0.0827,0.3795,0.0609,0.464,,13.6728,0.3146,0.0516,0.4024,0.0668,0.0712,0.0118,117.0565,0.3793,0.0827,89.1017,110.4661,0.2889,0.0443,0.3582
515,Project,4,np.log(bm) ~ ndvi + ndti + nir + bai_246 + ndvi:ndti + ndvi:nir + ndvi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,FIRE,0.2939,0.2045,84.293,124.1361,29.8527,0.1109,0.4025,0.0968,0.5548,,22.1556,0.3105,0.059,0.4016,0.0783,0.0711,0.0139,124.1361,0.4021,0.1109,92.5004,135.0981,0.2999,0.0718,0.438
516,Project,4,np.log(bm) ~ ndvi + ndti + swir1 + bai_126 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndti:swir1 + ndti:bai_126 + swir1:bai_126,FIRE,0.2615,0.1681,88.3302,117.386,31.6542,0.0948,0.3806,0.1026,0.5068,,20.667,0.3099,0.0621,0.3935,0.0851,0.0696,0.0151,117.386,0.3808,0.0948,89.99,119.1373,0.2918,0.067,0.3863
517,Project,4,np.log(bm) ~ ndvi + ndti + swir1 + bai_136 + ndvi:ndti + ndvi:swir1 + ndvi:bai_136 + ndti:swir1 + ndti:bai_136 + swir1:bai_136,FIRE,0.3116,0.2244,82.0135,108.3181,19.4966,0.0744,0.3512,0.0632,0.4314,,12.6431,0.2979,0.0422,0.3739,0.0617,0.0662,0.0109,108.3181,0.3509,0.0744,85.0148,102.3959,0.2756,0.041,0.332
518,Project,4,np.log(bm) ~ ndvi + ndti + swir1 + bai_246 + ndvi:ndti + ndvi:swir1 + ndvi:bai_246 + ndti:swir1 + ndti:bai_246 + swir1:bai_246,FIRE,0.2642,0.1711,88.0033,122.7787,29.5522,0.1197,0.3981,0.0958,0.5051,,18.3382,0.3141,0.0545,0.4113,0.0832,0.0728,0.0147,122.7787,0.3983,0.1197,91.9865,121.5046,0.2982,0.0595,0.394
519,Project,4,np.log(bm) ~ ndvi + ndti + bai_126 + bai_136 + ndvi:ndti + ndvi:bai_126 + ndvi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,FIRE,0.3491,0.2667,76.9741,114.1247,34.3224,0.0781,0.37,0.1113,0.5569,,25.8394,0.2979,0.0681,0.3774,0.079,0.0668,0.014,114.1247,0.3687,0.0781,87.1842,135.2887,0.2827,0.0838,0.4386
520,Project,4,np.log(bm) ~ ndvi + ndti + bai_126 + bai_246 + ndvi:ndti + ndvi:bai_126 + ndvi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,FIRE,0.3162,0.2296,81.4111,117.8516,28.0195,0.0847,0.3821,0.0908,0.477,,18.9448,0.3168,0.059,0.3932,0.0821,0.0696,0.0145,117.8516,0.3827,0.0847,92.1065,116.1306,0.2986,0.0614,0.3765
521,Project,4,np.log(bm) ~ ndvi + ndti + bai_136 + bai_246 + ndvi:ndti + ndvi:bai_136 + ndvi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,FIRE,0.2955,0.2063,84.0922,114.7371,23.2103,0.0839,0.372,0.0753,0.4556,,13.5646,0.3166,0.0453,0.3995,0.0695,0.0707,0.0123,114.7371,0.3716,0.0839,89.4873,106.4902,0.2901,0.044,0.3453
522,Project,4,np.log(bm) ~ ndvi + satvi + nir + swir1 + ndvi:satvi + ndvi:nir + ndvi:swir1 + satvi:nir + satvi:swir1 + nir:swir1,FIRE,0.2948,0.2056,84.1763,119.2345,26.9673,0.1018,0.3866,0.0874,0.488,,19.8911,0.3172,0.0682,0.4069,0.0857,0.072,0.0152,119.2345,0.387,0.1018,91.7242,122.485,0.2974,0.0645,0.3971
523,Project,4,np.log(bm) ~ ndvi + satvi + nir + swir2 + ndvi:satvi + ndvi:nir + ndvi:swir2 + satvi:nir + satvi:swir2 + nir:swir2,FIRE,0.3156,0.2289,81.4924,114.6174,21.3789,0.0787,0.3716,0.0693,0.4359,,14.7412,0.3061,0.0582,0.3923,0.0743,0.0694,0.0131,114.6174,0.3723,0.0787,87.7002,107.7851,0.2844,0.0478,0.3495
524,Project,4,np.log(bm) ~ ndvi + satvi + nir + bai_126 + ndvi:satvi + ndvi:nir + ndvi:bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126,FIRE,0.2445,0.1488,90.3839,137.0817,41.7842,0.1503,0.4445,0.1355,0.6306,,22.5911,0.3363,0.0696,0.4444,0.1155,0.0786,0.0204,137.0817,0.445,0.1503,99.512,134.4254,0.3226,0.0732,0.4358
525,Project,4,np.log(bm) ~ ndvi + satvi + nir + bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,FIRE,0.3301,0.2453,79.5568,112.2067,19.8728,0.0829,0.3638,0.0644,0.4294,,12.3695,0.2978,0.0409,0.376,0.0616,0.0665,0.0109,112.2067,0.3642,0.0829,86.663,107.1273,0.281,0.0401,0.3473
526,Project,4,np.log(bm) ~ ndvi + satvi + swir1 + bai_126 + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,FIRE,0.2557,0.1615,89.0381,122.4965,28.4939,0.1019,0.3972,0.0924,0.5179,,20.6587,0.328,0.0659,0.4126,0.0895,0.073,0.0158,122.4965,0.3973,0.1019,95.7955,129.3459,0.3106,0.067,0.4194
527,Project,4,np.log(bm) ~ ndvi + satvi + swir1 + bai_246 + ndvi:satvi + ndvi:swir1 + ndvi:bai_246 + satvi:swir1 + satvi:bai_246 + swir1:bai_246,FIRE,0.3058,0.2179,82.7708,115.0339,25.3547,0.0953,0.373,0.0822,0.4784,,18.0635,0.3115,0.0609,0.3964,0.0796,0.0701,0.0141,115.0339,0.3731,0.0953,89.5431,119.1513,0.2903,0.0586,0.3863
528,Project,4,np.log(bm) ~ ndvi + satvi + swir2 + bai_126 + ndvi:satvi + ndvi:swir2 + ndvi:bai_126 + satvi:swir2 + satvi:bai_126 + swir2:bai_126,FIRE,0.2662,0.1733,87.7556,121.0482,26.4958,0.0999,0.3925,0.0859,0.5041,,20.2018,0.3231,0.0667,0.4063,0.0849,0.0719,0.015,121.0482,0.3925,0.0999,94.6387,128.2576,0.3068,0.0655,0.4158
529,Project,4,np.log(bm) ~ ndvi + satvi + swir2 + bai_246 + ndvi:satvi + ndvi:swir2 + ndvi:bai_246 + satvi:swir2 + satvi:bai_246 + swir2:bai_246,FIRE,0.326,0.2407,80.105,114.5706,22.0391,0.0855,0.3715,0.0715,0.453,,16.6885,0.3095,0.0611,0.3917,0.0752,0.0693,0.0133,114.5706,0.3717,0.0855,88.922,115.5666,0.2883,0.0541,0.3747
530,Project,4,np.log(bm) ~ ndvi + satvi + bai_126 + bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,FIRE,0.2861,0.1957,85.2857,121.7038,34.5202,0.1122,0.3946,0.1119,0.5231,,20.3986,0.3162,0.0587,0.4085,0.0937,0.0723,0.0166,121.7038,0.3948,0.1122,91.3373,115.2833,0.2961,0.0661,0.3738
531,Project,4,np.log(bm) ~ ndvi + nir + swir1 + bai_126 + ndvi:nir + ndvi:swir1 + ndvi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.2688,0.1762,87.442,124.0294,27.8065,0.1154,0.4021,0.0902,0.5199,,18.4332,0.3253,0.0675,0.4173,0.0946,0.0738,0.0167,124.0294,0.4035,0.1154,94.7463,118.4913,0.3072,0.0598,0.3842
532,Project,4,np.log(bm) ~ ndvi + nir + swir1 + bai_136 + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,FIRE,0.3092,0.2217,82.3295,137.8412,53.1447,0.1524,0.4469,0.1723,0.7844,,29.0205,0.3245,0.0752,0.4323,0.1113,0.0765,0.0197,137.8412,0.4456,0.1524,97.762,153.9401,0.317,0.0941,0.4991
533,Project,4,np.log(bm) ~ ndvi + nir + swir1 + bai_246 + ndvi:nir + ndvi:swir1 + ndvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,FIRE,0.2915,0.2018,84.6039,126.2805,52.3597,0.1401,0.4094,0.1698,0.7326,,31.9549,0.3169,0.0803,0.4135,0.1146,0.0732,0.0203,126.2805,0.408,0.1401,93.1268,155.0797,0.3019,0.1036,0.5028
534,Project,4,np.log(bm) ~ ndvi + nir + swir2 + bai_126 + ndvi:nir + ndvi:swir2 + ndvi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,FIRE,0.3284,0.2434,79.7855,110.6929,21.0389,0.0801,0.3589,0.0682,0.4245,,15.3885,0.3025,0.0594,0.3826,0.0785,0.0677,0.0139,110.6929,0.3595,0.0801,86.7292,107.5857,0.2812,0.0499,0.3488
535,Project,4,np.log(bm) ~ ndvi + nir + swir2 + bai_136 + ndvi:nir + ndvi:swir2 + ndvi:bai_136 + nir:swir2 + nir:bai_136 + swir2:bai_136,FIRE,0.3141,0.2273,81.6855,137.9211,50.7548,0.1425,0.4472,0.1646,0.7629,,29.6971,0.3326,0.0765,0.4368,0.113,0.0773,0.02,137.9211,0.4459,0.1425,99.8757,156.7709,0.3238,0.0963,0.5083
536,Project,4,np.log(bm) ~ ndvi + nir + swir2 + bai_246 + ndvi:nir + ndvi:swir2 + ndvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,FIRE,0.3025,0.2142,83.1899,131.214,62.1778,0.1435,0.4254,0.2016,0.8145,,38.1612,0.3193,0.0858,0.4103,0.1254,0.0726,0.0222,131.214,0.4237,0.1435,97.6117,172.5251,0.3165,0.1237,0.5594
537,Project,4,np.log(bm) ~ ndvi + nir + bai_126 + bai_136 + ndvi:nir + ndvi:bai_126 + ndvi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,FIRE,0.2641,0.171,88.0114,131.1393,27.8922,0.119,0.4252,0.0904,0.5515,,15.9684,0.3279,0.0594,0.4308,0.0933,0.0762,0.0165,131.1393,0.4262,0.119,95.2083,117.3842,0.3087,0.0518,0.3806
538,Project,4,np.log(bm) ~ ndvi + nir + bai_126 + bai_246 + ndvi:nir + ndvi:bai_126 + ndvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,FIRE,0.3024,0.214,83.2117,117.8449,31.4636,0.108,0.3821,0.102,0.5033,,20.1057,0.3198,0.0657,0.4044,0.0945,0.0716,0.0167,117.8449,0.383,0.108,91.9729,119.1647,0.2982,0.0652,0.3864
539,Project,4,np.log(bm) ~ ndvi + nir + bai_136 + bai_246 + ndvi:nir + ndvi:bai_136 + ndvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,FIRE,0.374,0.2947,73.4646,110.6091,27.2429,0.0835,0.3586,0.0883,0.5093,,22.6718,0.3012,0.0618,0.3715,0.0702,0.0657,0.0124,110.6091,0.3577,0.0835,88.4127,130.7335,0.2867,0.0735,0.4239
540,Project,4,np.log(bm) ~ ndvi + swir1 + bai_126 + bai_136 + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,FIRE,0.3566,0.2752,75.9243,124.879,44.1369,0.1056,0.4049,0.1431,0.6876,,32.6634,0.3026,0.0795,0.3866,0.0909,0.0684,0.0161,124.879,0.4034,0.1056,93.166,157.9123,0.3021,0.1059,0.512
541,Project,4,np.log(bm) ~ ndvi + swir1 + bai_126 + bai_246 + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.2805,0.1894,85.9934,123.4682,35.4446,0.1161,0.4003,0.1149,0.5709,,23.4661,0.3178,0.0701,0.4112,0.0958,0.0728,0.0169,123.4682,0.4002,0.1161,93.2816,130.5601,0.3024,0.0761,0.4233
