,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
4,Temporal,2019,3,np.log(bm) ~ dfi + satvi + bai_246 + dfi:satvi + dfi:bai_246 + satvi:bai_246,simp,0.4271,0.4256,8473.1941,907.0219,0.6319,0.7435,0.8365,0.1229,469.2511,1.1557,2.2212,664.9027,0.545,0.6627
5,Temporal,2020,3,np.log(bm) ~ dfi + satvi + bai_246 + dfi:satvi + dfi:bai_246 + satvi:bai_246,simp,0.451,0.4497,9450.1095,431.0758,1.4018,0.5677,0.8004,0.125,288.1984,0.6739,2.8916,331.4148,0.4364,0.5501
6,Temporal,2021,3,np.log(bm) ~ dfi + satvi + bai_246 + dfi:satvi + dfi:bai_246 + satvi:bai_246,simp,0.4712,0.47,9160.6405,593.2058,10.6728,1.0154,1.471,0.2553,466.6865,1.6792,16.2708,419.7529,0.7185,1.0343
0,Temporal,2015,3,np.log(bm) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir,simp,0.5238,0.5225,7902.0395,4681.8849,5.2303,6.2606,1.3182,0.2153,5607.2965,16.91,8.6191,1114.0747,1.4897,0.9477
1,Temporal,2016,3,np.log(bm) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir,simp,0.416,0.4145,7319.6755,424.2134,24.1856,1.2806,2.4106,0.6115,147.8687,0.8033,28.4202,203.3786,0.614,1.728
2,Temporal,2017,3,np.log(bm) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir,simp,0.538,0.5368,7521.3184,540.4717,2.5097,1.333,1.7996,0.36,192.4738,0.9532,3.236,302.4246,0.7459,1.4656
3,Temporal,2018,3,np.log(bm) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir,simp,0.4803,0.479,8520.6035,835.9101,0.0742,0.7214,0.8408,0.1245,334.7236,0.9226,0.9987,618.1672,0.5335,0.6999
4,Temporal,2019,3,np.log(bm) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir,simp,0.4687,0.4673,8300.3613,1137.6684,0.5997,0.9325,0.7822,0.115,684.5782,1.686,1.7766,679.5761,0.557,0.6019
5,Temporal,2020,3,np.log(bm) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir,simp,0.4955,0.4943,9228.3131,476.7249,2.0921,0.6278,0.8772,0.137,224.9909,0.5261,4.2718,362.7469,0.4777,0.6438
6,Temporal,2021,3,np.log(bm) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir,simp,0.5131,0.512,8947.7983,534.0033,15.3489,0.9141,1.4214,0.2467,383.9915,1.3817,23.4133,368.7685,0.6312,0.9267
0,Temporal,2015,3,np.log(bm) ~ dfi + ndii7 + swir1 + dfi:ndii7 + dfi:swir1 + ndii7:swir1,simp,0.5461,0.5449,7794.3593,757.1502,5.1432,1.0125,1.2111,0.1979,697.8614,2.1046,8.7645,511.5043,0.684,0.8403
1,Temporal,2016,3,np.log(bm) ~ dfi + ndii7 + swir1 + dfi:ndii7 + dfi:swir1 + ndii7:swir1,simp,0.4241,0.4227,7286.8546,415.4608,20.3985,1.2542,2.2769,0.5776,156.2099,0.8486,23.9803,199.4914,0.6022,1.6476
2,Temporal,2017,3,np.log(bm) ~ dfi + ndii7 + swir1 + dfi:ndii7 + dfi:swir1 + ndii7:swir1,simp,0.5794,0.5782,7310.0031,535.3272,2.7215,1.3203,1.8134,0.3628,195.04,0.9659,3.4938,301.03,0.7424,1.4693
3,Temporal,2018,3,np.log(bm) ~ dfi + ndii7 + swir1 + dfi:ndii7 + dfi:swir1 + ndii7:swir1,simp,0.507,0.5057,8395.2681,721.0742,0.2993,0.6223,0.745,0.1103,435.3287,1.1999,1.4377,534.9362,0.4617,0.5891
4,Temporal,2019,3,np.log(bm) ~ dfi + ndii7 + swir1 + dfi:ndii7 + dfi:swir1 + ndii7:swir1,simp,0.5012,0.4999,8155.0504,871.1644,0.4019,0.7141,0.7899,0.1161,471.3085,1.1608,1.6386,615.3006,0.5043,0.616
5,Temporal,2020,3,np.log(bm) ~ dfi + ndii7 + swir1 + dfi:ndii7 + dfi:swir1 + ndii7:swir1,simp,0.5269,0.5258,9059.488,500.8003,3.1836,0.6595,0.9324,0.1456,303.618,0.7099,6.2616,384.7203,0.5066,0.6839
6,Temporal,2021,3,np.log(bm) ~ dfi + ndii7 + swir1 + dfi:ndii7 + dfi:swir1 + ndii7:swir1,simp,0.5428,0.5417,8785.8066,533.3932,14.346,0.913,1.3984,0.2427,295.823,1.0644,21.9162,348.7113,0.5969,0.9155
0,Temporal,2015,3,np.log(bm) ~ dfi + ndii7 + swir2 + dfi:ndii7 + dfi:swir2 + ndii7:swir2,simp,0.5548,0.5536,7751.334,713.4571,4.5569,0.954,1.2009,0.1962,623.2442,1.8795,7.8054,498.1368,0.6661,0.8438
1,Temporal,2016,3,np.log(bm) ~ dfi + ndii7 + swir2 + dfi:ndii7 + dfi:swir2 + ndii7:swir2,simp,0.4297,0.4282,7264.151,420.4537,18.0106,1.2693,2.2314,0.566,149.1859,0.8105,21.1888,200.4932,0.6052,1.634
2,Temporal,2017,3,np.log(bm) ~ dfi + ndii7 + swir2 + dfi:ndii7 + dfi:swir2 + ndii7:swir2,simp,0.5835,0.5824,7287.6618,531.4147,2.8286,1.3107,1.7677,0.3537,187.1232,0.9267,3.624,295.4816,0.7288,1.419
3,Temporal,2018,3,np.log(bm) ~ dfi + ndii7 + swir2 + dfi:ndii7 + dfi:swir2 + ndii7:swir2,simp,0.5156,0.5144,8353.377,711.1749,0.2794,0.6137,0.7429,0.11,435.1048,1.1993,1.355,524.3416,0.4525,0.5861
4,Temporal,2019,3,np.log(bm) ~ dfi + ndii7 + swir2 + dfi:ndii7 + dfi:swir2 + ndii7:swir2,simp,0.5108,0.5095,8110.72,878.4306,0.474,0.72,0.8007,0.1177,527.556,1.2993,1.7617,620.953,0.509,0.6193
5,Temporal,2020,3,np.log(bm) ~ dfi + ndii7 + swir2 + dfi:ndii7 + dfi:swir2 + ndii7:swir2,simp,0.5336,0.5325,9021.8537,469.267,2.4341,0.618,0.8725,0.1363,281.7009,0.6587,4.8458,360.1525,0.4743,0.6249
6,Temporal,2021,3,np.log(bm) ~ dfi + ndii7 + swir2 + dfi:ndii7 + dfi:swir2 + ndii7:swir2,simp,0.5496,0.5486,8746.9919,521.8521,13.3389,0.8933,1.3726,0.2382,299.9594,1.0793,20.3721,338.7924,0.5799,0.8914
0,Temporal,2015,3,np.log(bm) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126,simp,0.4421,0.4406,8256.2158,1688.3916,3.286,2.2577,1.2912,0.2109,1509.2781,4.5516,5.4502,794.7468,1.0627,0.9755
1,Temporal,2016,3,np.log(bm) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126,simp,0.3529,0.3512,7560.7843,435.732,34.9747,1.3154,2.641,0.6699,172.4837,0.937,41.0581,226.062,0.6824,1.9
2,Temporal,2017,3,np.log(bm) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126,simp,0.4298,0.4283,7995.6701,548.9108,4.8053,1.3538,1.7011,0.3404,180.8297,0.8955,6.0519,302.4633,0.746,1.3223
3,Temporal,2018,3,np.log(bm) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126,simp,0.4139,0.4124,8806.243,951.4623,-0.1894,0.8211,1.0921,0.1617,287.041,0.7912,0.4495,704.8121,0.6083,0.9084
4,Temporal,2019,3,np.log(bm) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126,simp,0.3975,0.3959,8589.0511,3383.0813,0.9869,2.773,1.0091,0.1483,1222.1474,3.01,1.8946,1297.8652,1.0638,0.7893
5,Temporal,2020,3,np.log(bm) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126,simp,0.4146,0.4133,9618.5524,431.2596,1.8006,0.5679,0.8311,0.1298,331.3417,0.7747,3.5656,333.5532,0.4393,0.573
6,Temporal,2021,3,np.log(bm) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126,simp,0.4332,0.4319,9339.1323,571.535,12.3144,0.9783,1.4674,0.2547,502.309,1.8074,18.7945,410.06,0.7019,1.0325
0,Temporal,2015,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,simp,0.5202,0.5189,7918.6413,1220.0227,5.0039,1.6314,1.2696,0.2074,1342.9678,4.05,8.4468,642.1712,0.8587,0.9078
1,Temporal,2016,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,simp,0.3924,0.3908,7412.8723,447.3201,20.0014,1.3504,2.3199,0.5885,167.9787,0.9126,23.5293,221.6257,0.669,1.7454
2,Temporal,2017,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,simp,0.5302,0.5289,7559.2172,541.0635,3.3991,1.3345,1.7209,0.3443,188.7983,0.935,4.3236,300.7598,0.7418,1.3818
3,Temporal,2018,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,simp,0.4802,0.4789,8520.9378,793.3197,0.0822,0.6846,0.8489,0.1257,350.7968,0.9669,0.9939,590.3921,0.5095,0.6937
4,Temporal,2019,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,simp,0.4707,0.4693,8291.5204,900.8594,0.4669,0.7384,0.8324,0.1223,515.0421,1.2685,1.909,652.5722,0.5349,0.652
5,Temporal,2020,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,simp,0.494,0.4929,9235.6997,454.6142,1.4591,0.5987,0.8531,0.1332,252.7247,0.5909,3.0293,341.9104,0.4503,0.6026
6,Temporal,2021,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,simp,0.5171,0.516,8926.4764,729.6355,13.245,1.249,1.5447,0.2681,722.2277,2.5987,20.1373,494.1063,0.8458,1.072
0,Temporal,2015,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,simp,0.5193,0.518,7923.0252,790.6191,6.1169,1.0572,1.2551,0.205,839.8411,2.5327,10.4175,539.4971,0.7214,0.8714
1,Temporal,2016,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,simp,0.3709,0.3692,7494.6171,455.4783,18.1538,1.375,2.257,0.5725,171.343,0.9309,21.3676,223.6768,0.6752,1.7118
2,Temporal,2017,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,simp,0.5431,0.5419,7496.2245,551.3189,3.7509,1.3598,1.7833,0.3568,197.2371,0.9768,4.7587,309.9295,0.7644,1.4328
3,Temporal,2018,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,simp,0.48,0.4787,8521.8857,786.7357,0.1666,0.679,0.8398,0.1243,381.5305,1.0516,1.2243,586.4258,0.5061,0.6764
4,Temporal,2019,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,simp,0.4759,0.4746,8268.7067,977.0379,0.6313,0.8009,0.9108,0.1339,588.3086,1.4489,2.3714,717.5274,0.5881,0.727
5,Temporal,2020,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,simp,0.4951,0.4939,9230.3813,482.258,1.8175,0.6351,0.8832,0.1379,238.5843,0.5579,3.7484,362.213,0.477,0.634
6,Temporal,2021,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,simp,0.5144,0.5133,8940.9143,646.6179,14.3311,1.1069,1.4886,0.2584,575.0997,2.0693,21.7697,443.9488,0.7599,1.0024
0,Temporal,2015,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,simp,0.5087,0.5074,7971.6636,913.7031,3.6236,1.2218,1.1585,0.1893,894.1177,2.6964,6.136,531.9404,0.7113,0.82
1,Temporal,2016,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,simp,0.4152,0.4137,7322.8998,410.3918,25.9478,1.2389,2.423,0.6146,154.4868,0.8393,30.4749,197.5488,0.5964,1.7128
2,Temporal,2017,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,simp,0.5481,0.5469,7471.3281,549.0328,2.4024,1.3541,1.8899,0.3781,199.7539,0.9892,3.1105,311.3507,0.7679,1.5474
3,Temporal,2018,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,simp,0.4768,0.4754,8536.6881,799.4726,0.1575,0.6899,0.8231,0.1218,371.6673,1.0245,1.151,598.5673,0.5166,0.6744
4,Temporal,2019,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,simp,0.4678,0.4664,8304.1159,1052.4684,0.5418,0.8627,0.8138,0.1196,705.2308,1.7369,1.6267,693.2532,0.5682,0.6373
5,Temporal,2020,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,simp,0.4943,0.4931,9234.3564,486.3374,3.6862,0.6405,0.9278,0.1449,257.1628,0.6013,7.24,373.3321,0.4916,0.6687
6,Temporal,2021,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,simp,0.5084,0.5073,8972.4574,518.1189,15.3045,0.8869,1.3806,0.2396,374.151,1.3463,23.3615,346.7033,0.5935,0.8858
0,Temporal,2015,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,simp,0.5222,0.521,7909.1637,1189.2525,3.1824,1.5903,1.2034,0.1966,1184.8415,3.5731,5.3267,641.8187,0.8582,0.8795
1,Temporal,2016,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,simp,0.4211,0.4196,7299.217,419.6476,23.4915,1.2668,2.39,0.6063,145.2661,0.7892,27.606,200.841,0.6063,1.7109
2,Temporal,2017,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,simp,0.5473,0.5461,7475.6931,545.3399,2.5391,1.345,1.8092,0.362,190.0851,0.9413,3.2772,305.0339,0.7523,1.4687
3,Temporal,2018,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,simp,0.4878,0.4865,8485.9589,838.2046,0.0261,0.7234,0.8611,0.1275,323.7221,0.8923,0.883,620.1693,0.5352,0.7169
4,Temporal,2019,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,simp,0.4781,0.4768,8259.0194,1193.4242,0.6895,0.9782,0.8324,0.1223,794.5059,1.9567,1.812,737.0826,0.6042,0.6413
5,Temporal,2020,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,simp,0.5008,0.4997,9200.4054,442.3828,2.8747,0.5826,0.8456,0.1321,248.7319,0.5816,5.6799,340.7913,0.4488,0.5913
6,Temporal,2021,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,simp,0.5161,0.515,8932.0143,505.3528,13.9431,0.865,1.3636,0.2367,369.5861,1.3298,21.2802,336.4169,0.5759,0.8687
0,Temporal,2015,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,simp,0.4033,0.4017,8406.8734,814.2531,1.2632,1.0888,1.3768,0.2249,311.6195,0.9398,2.4677,513.2611,0.6863,1.0833
1,Temporal,2016,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,simp,0.3165,0.3147,7689.3403,438.6365,46.1167,1.3241,2.7669,0.7019,181.7351,0.9873,54.097,227.1814,0.6858,1.9313
2,Temporal,2017,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,simp,0.3854,0.3838,8164.539,534.3762,5.6567,1.318,1.7664,0.3534,209.3883,1.0369,7.0679,299.8399,0.7395,1.3528
3,Temporal,2018,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,simp,0.3723,0.3707,8969.4574,988.9424,-0.2349,0.8535,1.1795,0.1746,299.3742,0.8252,0.4631,747.8373,0.6454,0.9961
4,Temporal,2019,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,simp,0.3453,0.3436,8779.6844,1192.1373,0.8023,0.9772,0.9496,0.1396,673.3757,1.6584,2.2484,834.2548,0.6838,0.7564
5,Temporal,2020,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,simp,0.3707,0.3693,9808.551,460.4205,2.4836,0.6063,0.8427,0.1316,262.2005,0.6131,4.9572,349.255,0.4599,0.5822
6,Temporal,2021,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,simp,0.3949,0.3935,9507.5912,633.81,16.7845,1.0849,1.599,0.2775,624.6962,2.2478,25.4512,479.5716,0.8209,1.0994
