,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
0,projyear,1,2,bm ~ ndti + bai_236 + ndti:bai_236,0.4829,,43866.7135,541.6285,25.4841,0.6399,,,401.6592,1.3509,49.8168,393.7913,0.4652,
1,projyear,2,2,bm ~ ndti + bai_236 + ndti:bai_236,0.4829,,43866.7135,668.3735,16.33,0.7896,,,413.9747,1.3652,31.6096,449.7961,0.5314,
2,projyear,3,2,bm ~ ndti + bai_236 + ndti:bai_236,0.4829,,43866.7135,588.4194,20.6117,0.6951,,,397.9018,1.2362,38.0015,415.6254,0.491,
3,projyear,4,2,bm ~ ndti + bai_236 + ndti:bai_236,0.4829,,43866.7135,587.4544,25.7072,0.694,,,393.788,1.38,49.6636,423.5095,0.5003,
4,projyear,5,2,bm ~ ndti + bai_236 + ndti:bai_236,0.4829,,43866.7135,605.117,21.5504,0.7149,,,417.0231,1.378,39.086,421.5838,0.498,
0,projyear,1,2,bm ~ ndti + bai_246 + ndti:bai_246,0.4395,,44006.7843,559.3005,32.4379,0.6607,,,417.9426,1.4057,63.4206,416.8807,0.4925,
1,projyear,2,2,bm ~ ndti + bai_246 + ndti:bai_246,0.4395,,44006.7843,675.9699,22.1349,0.7986,,,420.3375,1.3861,42.819,470.319,0.5556,
2,projyear,3,2,bm ~ ndti + bai_246 + ndti:bai_246,0.4395,,44006.7843,608.4908,26.6179,0.7188,,,412.7506,1.2823,49.0677,437.3602,0.5167,
3,projyear,4,2,bm ~ ndti + bai_246 + ndti:bai_246,0.4395,,44006.7843,601.8823,32.7063,0.711,,,408.5677,1.4318,63.1817,440.8555,0.5208,
4,projyear,5,2,bm ~ ndti + bai_246 + ndti:bai_246,0.4395,,44006.7843,622.3486,28.9395,0.7352,,,421.9497,1.3942,52.4801,446.1051,0.527,
0,projyear,1,2,bm ~ satvi + ndii7 + satvi:ndii7,0.4897,,43844.5123,552.3551,24.0239,0.6525,,,415.3557,1.397,46.9704,403.098,0.4762,
1,projyear,2,2,bm ~ satvi + ndii7 + satvi:ndii7,0.4897,,43844.5123,662.8762,13.582,0.7831,,,405.8818,1.3385,26.3166,448.9355,0.5304,
2,projyear,3,2,bm ~ satvi + ndii7 + satvi:ndii7,0.4897,,43844.5123,584.732,19.9071,0.6908,,,430.6315,1.3379,36.6952,422.5551,0.4992,
3,projyear,4,2,bm ~ satvi + ndii7 + satvi:ndii7,0.4897,,43844.5123,578.1728,23.079,0.683,,,404.0101,1.4158,44.5982,420.5985,0.4969,
4,projyear,5,2,bm ~ satvi + ndii7 + satvi:ndii7,0.4897,,43844.5123,602.2485,19.6851,0.7115,,,446.1716,1.4743,35.7248,425.2977,0.5024,
0,projyear,1,2,bm ~ satvi + nir + satvi:nir,0.3369,,44322.7976,573.8234,28.0544,0.6779,,,432.5243,1.4547,54.8361,419.938,0.4961,
1,projyear,2,2,bm ~ satvi + nir + satvi:nir,0.3369,,44322.7976,742.9267,17.4208,0.8777,,,470.1033,1.5503,33.7538,511.0773,0.6038,
2,projyear,3,2,bm ~ satvi + nir + satvi:nir,0.3369,,44322.7976,632.1876,25.6056,0.7468,,,427.2187,1.3273,47.2164,429.9943,0.508,
3,projyear,4,2,bm ~ satvi + nir + satvi:nir,0.3369,,44322.7976,635.3309,31.2369,0.7506,,,451.4892,1.5822,60.3385,460.8002,0.5444,
4,projyear,5,2,bm ~ satvi + nir + satvi:nir,0.3369,,44322.7976,656.0211,23.6996,0.775,,,442.6157,1.4625,42.9949,447.603,0.5288,
0,projyear,1,2,bm ~ satvi + swir1 + satvi:swir1,0.5622,,43598.5126,506.7672,23.7814,0.5987,,,390.8349,1.3145,46.4897,374.0159,0.4418,
1,projyear,2,2,bm ~ satvi + swir1 + satvi:swir1,0.5622,,43598.5126,646.303,12.9054,0.7635,,,401.6911,1.3247,24.9917,432.2158,0.5106,
2,projyear,3,2,bm ~ satvi + swir1 + satvi:swir1,0.5622,,43598.5126,546.3647,19.2678,0.6455,,,377.3869,1.1725,35.523,383.4439,0.453,
3,projyear,4,2,bm ~ satvi + swir1 + satvi:swir1,0.5622,,43598.5126,569.5626,24.4335,0.6729,,,380.0652,1.3319,47.1891,404.4094,0.4778,
4,projyear,5,2,bm ~ satvi + swir1 + satvi:swir1,0.5622,,43598.5126,579.9241,18.5905,0.6851,,,394.1211,1.3023,33.717,393.9645,0.4654,
0,projyear,1,2,bm ~ satvi + bai_126 + satvi:bai_126,0.313,,44394.2656,593.7312,32.9464,0.7014,,,437.3306,1.4709,64.3967,439.7545,0.5195,
1,projyear,2,2,bm ~ satvi + bai_126 + satvi:bai_126,0.313,,44394.2656,748.3579,21.9308,0.8841,,,456.1493,1.5042,42.4568,515.9471,0.6095,
2,projyear,3,2,bm ~ satvi + bai_126 + satvi:bai_126,0.313,,44394.2656,638.5667,29.7542,0.7544,,,438.8218,1.3633,54.8534,452.7072,0.5348,
3,projyear,4,2,bm ~ satvi + bai_126 + satvi:bai_126,0.313,,44394.2656,637.2171,36.0148,0.7528,,,452.5539,1.5859,69.5601,466.7249,0.5514,
4,projyear,5,2,bm ~ satvi + bai_126 + satvi:bai_126,0.313,,44394.2656,665.6164,30.1595,0.7863,,,458.6732,1.5156,54.6991,468.1258,0.553,
0,projyear,1,2,bm ~ satvi + bai_236 + satvi:bai_236,0.3999,,44130.8906,558.4481,24.7881,0.6597,,,422.983,1.4226,48.458,407.8231,0.4818,
1,projyear,2,2,bm ~ satvi + bai_236 + satvi:bai_236,0.3999,,44130.8906,715.6341,14.2571,0.8454,,,443.8692,1.4637,27.6333,482.4763,0.57,
2,projyear,3,2,bm ~ satvi + bai_236 + satvi:bai_236,0.3999,,44130.8906,604.0031,21.7298,0.7135,,,442.4709,1.3747,40.0728,429.7244,0.5077,
3,projyear,4,2,bm ~ satvi + bai_236 + satvi:bai_236,0.3999,,44130.8906,616.4483,26.2648,0.7282,,,438.654,1.5372,50.7464,443.9666,0.5245,
4,projyear,5,2,bm ~ satvi + bai_236 + satvi:bai_236,0.3999,,44130.8906,637.3743,20.9989,0.753,,,453.4321,1.4983,38.1008,437.5224,0.5169,
0,projyear,1,2,bm ~ satvi + bai_246 + satvi:bai_246,0.3772,,44200.5928,583.4361,29.091,0.6892,,,432.3105,1.454,56.8718,428.7369,0.5065,
1,projyear,2,2,bm ~ satvi + bai_246 + satvi:bai_246,0.3772,,44200.5928,712.6386,16.9856,0.8419,,,432.0483,1.4248,32.9103,485.8651,0.574,
2,projyear,3,2,bm ~ satvi + bai_246 + satvi:bai_246,0.3772,,44200.5928,621.8926,25.5279,0.7347,,,457.8359,1.4224,47.0596,450.0219,0.5316,
3,projyear,4,2,bm ~ satvi + bai_246 + satvi:bai_246,0.3772,,44200.5928,611.9203,29.2168,0.7229,,,440.2339,1.5428,56.4473,451.1981,0.533,
4,projyear,5,2,bm ~ satvi + bai_246 + satvi:bai_246,0.3772,,44200.5928,644.4078,25.3108,0.7613,,,468.2225,1.5471,45.925,457.2784,0.5402,
0,projyear,1,2,bm ~ ndii7 + nir + ndii7:nir,0.5624,,43597.7661,506.8701,26.741,0.5988,,,398.1173,1.339,52.2744,374.181,0.442,
1,projyear,2,2,bm ~ ndii7 + nir + ndii7:nir,0.5624,,43597.7661,645.9353,16.6055,0.7631,,,404.023,1.3323,32.1341,436.9741,0.5162,
2,projyear,3,2,bm ~ ndii7 + nir + ndii7:nir,0.5624,,43597.7661,549.466,21.7558,0.6491,,,377.1498,1.1717,40.1026,387.4389,0.4577,
3,projyear,4,2,bm ~ ndii7 + nir + ndii7:nir,0.5624,,43597.7661,568.5602,28.5495,0.6717,,,383.1303,1.3427,55.1308,407.7005,0.4816,
4,projyear,5,2,bm ~ ndii7 + nir + ndii7:nir,0.5624,,43597.7661,577.9188,22.1516,0.6827,,,388.4407,1.2835,40.1687,398.2373,0.4705,
0,projyear,1,2,bm ~ ndii7 + swir1 + ndii7:swir1,0.5566,,43617.871,518.582,27.1417,0.6126,,,400.389,1.3466,53.0638,389.508,0.4601,
1,projyear,2,2,bm ~ ndii7 + swir1 + ndii7:swir1,0.5566,,43617.871,637.8108,16.0582,0.7535,,,397.7089,1.3115,31.0714,428.5618,0.5063,
2,projyear,3,2,bm ~ ndii7 + swir1 + ndii7:swir1,0.5566,,43617.871,552.5563,21.1047,0.6528,,,386.6382,1.2012,38.911,395.8976,0.4677,
3,projyear,4,2,bm ~ ndii7 + swir1 + ndii7:swir1,0.5566,,43617.871,569.8185,27.9186,0.6732,,,386.4755,1.3544,53.9167,408.2888,0.4823,
4,projyear,5,2,bm ~ ndii7 + swir1 + ndii7:swir1,0.5566,,43617.871,582.4935,22.5249,0.6881,,,407.7461,1.3473,40.8444,404.0095,0.4773,
0,projyear,1,2,bm ~ ndii7 + swir2 + ndii7:swir2,0.5718,,43564.5658,508.8383,24.6037,0.6011,,,390.3858,1.313,48.0958,372.4663,0.44,
1,projyear,2,2,bm ~ ndii7 + swir2 + ndii7:swir2,0.5718,,43564.5658,634.0416,14.2456,0.749,,,392.9941,1.296,27.5694,422.2627,0.4988,
2,projyear,3,2,bm ~ ndii7 + swir2 + ndii7:swir2,0.5718,,43564.5658,550.1988,19.0888,0.65,,,372.1266,1.1561,35.1955,384.4068,0.4541,
3,projyear,4,2,bm ~ ndii7 + swir2 + ndii7:swir2,0.5718,,43564.5658,563.6799,24.4692,0.6659,,,370.1414,1.2971,47.258,401.3646,0.4742,
4,projyear,5,2,bm ~ ndii7 + swir2 + ndii7:swir2,0.5718,,43564.5658,576.814,19.4994,0.6814,,,389.6689,1.2876,35.3589,395.9025,0.4677,
0,projyear,1,2,bm ~ ndii7 + bai_126 + ndii7:bai_126,0.5046,,43795.2932,530.5519,35.2732,0.6268,,,414.7918,1.3951,68.9566,391.902,0.463,
1,projyear,2,2,bm ~ ndii7 + bai_126 + ndii7:bai_126,0.5046,,43795.2932,657.8424,24.082,0.7771,,,414.1019,1.3656,46.5907,458.1713,0.5413,
2,projyear,3,2,bm ~ ndii7 + bai_126 + ndii7:bai_126,0.5046,,43795.2932,567.8491,30.995,0.6708,,,397.22,1.2341,57.1169,411.739,0.4864,
3,projyear,4,2,bm ~ ndii7 + bai_126 + ndii7:bai_126,0.5046,,43795.2932,588.58,38.7357,0.6953,,,406.722,1.4253,74.7995,432.2859,0.5107,
4,projyear,5,2,bm ~ ndii7 + bai_126 + ndii7:bai_126,0.5046,,43795.2932,607.7023,33.4977,0.7179,,,424.6193,1.4031,60.7393,432.6458,0.5111,
0,projyear,1,2,bm ~ ndii7 + bai_136 + ndii7:bai_136,0.4823,,43868.7283,553.0242,29.3075,0.6533,,,421.4121,1.4174,57.3055,411.368,0.486,
1,projyear,2,2,bm ~ ndii7 + bai_136 + ndii7:bai_136,0.4823,,43868.7283,663.828,18.6603,0.7842,,,411.5527,1.3572,36.1158,451.7565,0.5337,
2,projyear,3,2,bm ~ ndii7 + bai_136 + ndii7:bai_136,0.4823,,43868.7283,586.2429,24.0108,0.6926,,,427.4717,1.3281,44.2611,431.3078,0.5095,
3,projyear,4,2,bm ~ ndii7 + bai_136 + ndii7:bai_136,0.4823,,43868.7283,581.1282,30.3644,0.6865,,,411.1776,1.4409,58.65,428.1716,0.5058,
4,projyear,5,2,bm ~ ndii7 + bai_136 + ndii7:bai_136,0.4823,,43868.7283,609.0701,26.4546,0.7195,,,457.555,1.5119,47.9791,437.4956,0.5168,
0,projyear,1,2,bm ~ ndii7 + bai_236 + ndii7:bai_236,0.4084,,44104.3603,590.6748,33.6233,0.6978,,,446.5069,1.5018,65.7656,448.2686,0.5296,
1,projyear,2,2,bm ~ ndii7 + bai_236 + ndii7:bai_236,0.4084,,44104.3603,681.0,22.7897,0.8045,,,431.4629,1.4228,44.0944,475.102,0.5613,
2,projyear,3,2,bm ~ ndii7 + bai_236 + ndii7:bai_236,0.4084,,44104.3603,617.3349,26.6914,0.7293,,,464.2365,1.4423,49.2152,460.9751,0.5446,
3,projyear,4,2,bm ~ ndii7 + bai_236 + ndii7:bai_236,0.4084,,44104.3603,604.8672,35.2066,0.7146,,,436.5942,1.53,68.0138,451.6469,0.5336,
4,projyear,5,2,bm ~ ndii7 + bai_236 + ndii7:bai_236,0.4084,,44104.3603,629.9119,31.3126,0.7442,,,486.7886,1.6085,56.7947,461.015,0.5446,
0,projyear,1,2,bm ~ nir + swir1 + nir:swir1,0.5598,,43606.8406,516.6039,25.1233,0.6103,,,398.843,1.3414,49.119,387.5295,0.4578,
1,projyear,2,2,bm ~ nir + swir1 + nir:swir1,0.5598,,43606.8406,645.1685,14.245,0.7622,,,405.789,1.3382,27.579,434.4346,0.5132,
2,projyear,3,2,bm ~ nir + swir1 + nir:swir1,0.5598,,43606.8406,543.0789,20.0883,0.6416,,,383.1163,1.1903,37.037,387.1677,0.4574,
3,projyear,4,2,bm ~ nir + swir1 + nir:swir1,0.5598,,43606.8406,572.8876,26.5427,0.6768,,,385.6424,1.3515,51.2586,407.8429,0.4818,
4,projyear,5,2,bm ~ nir + swir1 + nir:swir1,0.5598,,43606.8406,576.4815,20.0168,0.681,,,398.4772,1.3167,36.3013,393.9187,0.4654,
0,projyear,1,2,bm ~ nir + swir2 + nir:swir2,0.5717,,43564.8635,509.3879,23.9049,0.6018,,,390.5627,1.3136,46.7335,373.0099,0.4407,
1,projyear,2,2,bm ~ nir + swir2 + nir:swir2,0.5717,,43564.8635,638.9714,13.6442,0.7549,,,398.3575,1.3137,26.4148,428.1533,0.5058,
2,projyear,3,2,bm ~ nir + swir2 + nir:swir2,0.5717,,43564.8635,543.2007,19.055,0.6417,,,371.984,1.1557,35.1312,381.6247,0.4508,
3,projyear,4,2,bm ~ nir + swir2 + nir:swir2,0.5717,,43564.8635,568.0424,24.3804,0.6711,,,371.8207,1.303,47.0853,403.0301,0.4761,
4,projyear,5,2,bm ~ nir + swir2 + nir:swir2,0.5717,,43564.8635,573.3794,18.6074,0.6774,,,384.7011,1.2712,33.7454,391.229,0.4622,
0,projyear,1,2,bm ~ nir + bai_136 + nir:bai_136,0.3804,,44190.8523,562.4721,30.9278,0.6645,,,433.3421,1.4575,60.461,416.0472,0.4915,
1,projyear,2,2,bm ~ nir + bai_136 + nir:bai_136,0.3804,,44190.8523,725.5969,20.3138,0.8572,,,456.1221,1.5041,39.3292,495.1915,0.585,
2,projyear,3,2,bm ~ nir + bai_136 + nir:bai_136,0.3804,,44190.8523,599.9526,27.7447,0.7088,,,419.1,1.3021,51.1562,424.6655,0.5017,
3,projyear,4,2,bm ~ nir + bai_136 + nir:bai_136,0.3804,,44190.8523,629.8622,35.4613,0.7441,,,443.6768,1.5548,68.4832,456.8674,0.5397,
4,projyear,5,2,bm ~ nir + bai_136 + nir:bai_136,0.3804,,44190.8523,646.6832,28.0437,0.764,,,441.3908,1.4585,50.8524,445.0224,0.5257,
0,projyear,1,2,bm ~ nir + bai_236 + nir:bai_236,0.4059,,44112.1388,553.1262,27.9997,0.6534,,,425.5467,1.4313,54.7373,411.0641,0.4856,
1,projyear,2,2,bm ~ nir + bai_236 + nir:bai_236,0.4059,,44112.1388,718.4431,17.9361,0.8487,,,450.6079,1.486,34.7264,487.7642,0.5762,
2,projyear,3,2,bm ~ nir + bai_236 + nir:bai_236,0.4059,,44112.1388,592.2563,24.0851,0.6997,,,420.8127,1.3074,44.4167,419.5487,0.4956,
3,projyear,4,2,bm ~ nir + bai_236 + nir:bai_236,0.4059,,44112.1388,622.5166,32.1418,0.7354,,,434.4899,1.5226,62.0736,449.0569,0.5305,
4,projyear,5,2,bm ~ nir + bai_236 + nir:bai_236,0.4059,,44112.1388,633.6554,24.3134,0.7486,,,426.3586,1.4088,44.0915,433.0853,0.5116,
0,projyear,1,2,bm ~ nir + bai_246 + nir:bai_246,0.5844,,43519.4373,503.3098,23.8459,0.5946,,,384.9567,1.2947,46.6117,364.0915,0.4301,
1,projyear,2,2,bm ~ nir + bai_246 + nir:bai_246,0.5844,,43519.4373,634.4979,13.2642,0.7496,,,387.2552,1.277,25.6878,423.3785,0.5002,
2,projyear,3,2,bm ~ nir + bai_246 + nir:bai_246,0.5844,,43519.4373,543.2613,19.5341,0.6418,,,372.9986,1.1588,36.0061,380.9158,0.45,
3,projyear,4,2,bm ~ nir + bai_246 + nir:bai_246,0.5844,,43519.4373,554.5295,24.2614,0.6551,,,364.3542,1.2769,46.8548,397.8675,0.47,
4,projyear,5,2,bm ~ nir + bai_246 + nir:bai_246,0.5844,,43519.4373,574.2823,19.0096,0.6784,,,387.9291,1.2818,34.4807,391.6692,0.4627,
0,projyear,1,2,bm ~ swir1 + bai_126 + swir1:bai_126,0.551,,43637.5556,510.4784,29.0599,0.6031,,,398.9711,1.3419,56.8092,384.0636,0.4537,
1,projyear,2,2,bm ~ swir1 + bai_126 + swir1:bai_126,0.551,,43637.5556,648.2592,17.9706,0.7658,,,403.7545,1.3315,34.7678,438.0007,0.5174,
2,projyear,3,2,bm ~ swir1 + bai_126 + swir1:bai_126,0.551,,43637.5556,547.7395,23.7622,0.6471,,,377.0589,1.1715,43.8034,391.6593,0.4627,
3,projyear,4,2,bm ~ swir1 + bai_126 + swir1:bai_126,0.551,,43637.5556,576.7411,31.2729,0.6813,,,387.5155,1.358,60.3873,412.5284,0.4873,
4,projyear,5,2,bm ~ swir1 + bai_126 + swir1:bai_126,0.551,,43637.5556,585.8004,24.9613,0.692,,,397.61,1.3138,45.2561,402.8253,0.4759,
0,projyear,1,2,bm ~ swir1 + bai_246 + swir1:bai_246,0.5535,,43628.8689,517.7712,29.0856,0.6117,,,400.5825,1.3473,56.8653,391.8971,0.463,
1,projyear,2,2,bm ~ swir1 + bai_246 + swir1:bai_246,0.5535,,43628.8689,639.9379,17.6053,0.756,,,395.5976,1.3046,34.0597,434.5852,0.5134,
2,projyear,3,2,bm ~ swir1 + bai_246 + swir1:bai_246,0.5535,,43628.8689,551.1234,23.1411,0.6511,,,388.2699,1.2063,42.6593,399.7881,0.4723,
3,projyear,4,2,bm ~ swir1 + bai_246 + swir1:bai_246,0.5535,,43628.8689,573.1056,30.3173,0.677,,,386.8677,1.3558,58.5468,413.0186,0.4879,
4,projyear,5,2,bm ~ swir1 + bai_246 + swir1:bai_246,0.5535,,43628.8689,584.559,24.7999,0.6906,,,409.0721,1.3517,44.9676,407.5656,0.4815,
0,projyear,1,2,bm ~ swir2 + bai_126 + swir2:bai_126,0.5687,,43575.6008,504.7032,27.1909,0.5962,,,390.2925,1.3127,53.1531,369.968,0.4371,
1,projyear,2,2,bm ~ swir2 + bai_126 + swir2:bai_126,0.5687,,43575.6008,637.8206,16.7995,0.7535,,,392.8586,1.2955,32.5034,429.7151,0.5076,
2,projyear,3,2,bm ~ swir2 + bai_126 + swir2:bai_126,0.5687,,43575.6008,546.1516,21.872,0.6452,,,364.214,1.1316,40.3202,384.4314,0.4542,
3,projyear,4,2,bm ~ swir2 + bai_126 + swir2:bai_126,0.5687,,43575.6008,568.7045,28.1541,0.6718,,,369.6438,1.2954,54.3696,405.5048,0.479,
4,projyear,5,2,bm ~ swir2 + bai_126 + swir2:bai_126,0.5687,,43575.6008,580.7029,22.6738,0.686,,,383.391,1.2668,41.1096,399.6177,0.4721,
0,projyear,1,2,bm ~ swir2 + bai_246 + swir2:bai_246,0.569,,43574.2723,508.9169,26.1643,0.6012,,,391.0963,1.3154,51.1493,375.3796,0.4435,
1,projyear,2,2,bm ~ swir2 + bai_246 + swir2:bai_246,0.569,,43574.2723,634.2856,15.3983,0.7493,,,390.6532,1.2883,29.7955,426.7056,0.5041,
2,projyear,3,2,bm ~ swir2 + bai_246 + swir2:bai_246,0.569,,43574.2723,550.4701,20.6262,0.6503,,,374.9688,1.165,38.0253,389.171,0.4598,
3,projyear,4,2,bm ~ swir2 + bai_246 + swir2:bai_246,0.569,,43574.2723,566.0243,26.2181,0.6687,,,371.3931,1.3015,50.6348,405.1766,0.4787,
4,projyear,5,2,bm ~ swir2 + bai_246 + swir2:bai_246,0.569,,43574.2723,578.768,21.263,0.6837,,,391.6719,1.2942,38.5559,400.1552,0.4727,
0,projyear,1,2,bm ~ bai_126 + bai_136 + bai_126:bai_136,0.3583,,44258.3743,572.8905,37.9271,0.6768,,,442.7567,1.4891,74.1461,433.7797,0.5124,
1,projyear,2,2,bm ~ bai_126 + bai_136 + bai_126:bai_136,0.3583,,44258.3743,728.5382,27.0588,0.8607,,,448.955,1.4805,52.3439,504.1996,0.5956,
2,projyear,3,2,bm ~ bai_126 + bai_136 + bai_126:bai_136,0.3583,,44258.3743,606.3238,33.8093,0.7163,,,430.3514,1.337,62.3258,444.128,0.5247,
3,projyear,4,2,bm ~ bai_126 + bai_136 + bai_126:bai_136,0.3583,,44258.3743,636.3346,43.542,0.7517,,,449.3902,1.5749,84.0797,467.7922,0.5526,
4,projyear,5,2,bm ~ bai_126 + bai_136 + bai_126:bai_136,0.3583,,44258.3743,659.8089,37.2267,0.7795,,,461.6294,1.5253,67.4858,468.6459,0.5536,
0,projyear,1,2,bm ~ bai_126 + bai_236 + bai_126:bai_236,0.359,,44256.0782,570.2148,36.4766,0.6736,,,439.7759,1.4791,71.3095,430.1974,0.5082,
1,projyear,2,2,bm ~ bai_126 + bai_236 + bai_126:bai_236,0.359,,44256.0782,731.3798,25.6898,0.864,,,454.4679,1.4987,49.7017,506.2902,0.5981,
2,projyear,3,2,bm ~ bai_126 + bai_236 + bai_126:bai_236,0.359,,44256.0782,604.9412,32.6934,0.7147,,,435.1403,1.3519,60.2703,443.1646,0.5235,
3,projyear,4,2,bm ~ bai_126 + bai_236 + bai_126:bai_236,0.359,,44256.0782,636.5425,42.3158,0.752,,,451.9078,1.5837,81.7124,466.8099,0.5515,
4,projyear,5,2,bm ~ bai_126 + bai_236 + bai_126:bai_236,0.359,,44256.0782,658.7733,35.6619,0.7782,,,462.3691,1.5278,64.6549,466.8313,0.5515,
0,projyear,1,2,bm ~ bai_126 + bai_246 + bai_126:bai_246,0.3989,,44133.8755,573.4488,36.4805,0.6774,,,441.9016,1.4863,71.3253,423.2034,0.5,
1,projyear,2,2,bm ~ bai_126 + bai_246 + bai_126:bai_246,0.3989,,44133.8755,694.2511,23.1169,0.8202,,,446.2669,1.4716,44.767,480.2354,0.5673,
2,projyear,3,2,bm ~ bai_126 + bai_246 + bai_126:bai_246,0.3989,,44133.8755,601.0473,32.9522,0.7101,,,454.4087,1.4118,60.7354,440.3456,0.5202,
3,projyear,4,2,bm ~ bai_126 + bai_246 + bai_126:bai_246,0.3989,,44133.8755,618.8143,39.3229,0.731,,,455.5349,1.5964,75.9523,456.7924,0.5396,
4,projyear,5,2,bm ~ bai_126 + bai_246 + bai_126:bai_246,0.3989,,44133.8755,649.7123,34.6618,0.7675,,,482.8308,1.5954,62.8791,464.5661,0.5488,
0,projyear,1,2,bm ~ bai_136 + bai_246 + bai_136:bai_246,0.4118,,44093.7038,566.3089,34.2849,0.669,,,436.1981,1.4671,67.0342,424.6604,0.5017,
1,projyear,2,2,bm ~ bai_136 + bai_246 + bai_136:bai_246,0.4118,,44093.7038,696.3984,22.0635,0.8227,,,428.122,1.4118,42.7005,479.107,0.566,
2,projyear,3,2,bm ~ bai_136 + bai_246 + bai_136:bai_246,0.4118,,44093.7038,600.7551,29.3104,0.7097,,,446.0045,1.3857,54.0308,446.1116,0.527,
3,projyear,4,2,bm ~ bai_136 + bai_246 + bai_136:bai_246,0.4118,,44093.7038,607.6319,36.4143,0.7178,,,435.7083,1.5269,70.3308,450.0407,0.5317,
4,projyear,5,2,bm ~ bai_136 + bai_246 + bai_136:bai_246,0.4118,,44093.7038,642.8419,32.0314,0.7594,,,473.8627,1.5658,58.0845,462.7808,0.5467,
0,projyear,1,2,bm ~ bai_236 + bai_246 + bai_236:bai_246,0.3265,,44353.8894,602.2845,38.5866,0.7115,,,462.1459,1.5544,75.4585,461.5425,0.5452,
1,projyear,2,2,bm ~ bai_236 + bai_246 + bai_236:bai_246,0.3265,,44353.8894,728.8028,26.7208,0.861,,,455.1969,1.5011,51.6898,509.8315,0.6023,
2,projyear,3,2,bm ~ bai_236 + bai_246 + bai_236:bai_246,0.3265,,44353.8894,630.6522,32.3723,0.745,,,475.9372,1.4787,59.6873,474.2623,0.5603,
3,projyear,4,2,bm ~ bai_236 + bai_246 + bai_236:bai_246,0.3265,,44353.8894,636.6847,42.3369,0.7522,,,463.8339,1.6255,81.771,477.2938,0.5639,
4,projyear,5,2,bm ~ bai_236 + bai_246 + bai_236:bai_246,0.3265,,44353.8894,664.383,37.314,0.7849,,,496.8945,1.6419,67.6596,485.0557,0.573,
0,projyear,1,3,bm ~ dfi + ndvi + satvi + dfi:ndvi + dfi:satvi + ndvi:satvi,0.5228,,43738.9756,533.6472,22.4729,0.6304,,,406.5026,1.3672,43.9468,390.8524,0.4617,
1,projyear,2,3,bm ~ dfi + ndvi + satvi + dfi:ndvi + dfi:satvi + ndvi:satvi,0.5228,,43738.9756,646.7003,12.254,0.764,,,405.7427,1.338,23.7454,437.6426,0.517,
2,projyear,3,3,bm ~ dfi + ndvi + satvi + dfi:ndvi + dfi:satvi + ndvi:satvi,0.5228,,43738.9756,576.8646,18.5687,0.6815,,,414.0081,1.2863,34.2319,412.5744,0.4874,
3,projyear,4,3,bm ~ dfi + ndvi + satvi + dfi:ndvi + dfi:satvi + ndvi:satvi,0.5228,,43738.9756,577.0525,20.7667,0.6817,,,393.3308,1.3784,40.1365,417.0598,0.4927,
4,projyear,5,3,bm ~ dfi + ndvi + satvi + dfi:ndvi + dfi:satvi + ndvi:satvi,0.5228,,43738.9756,587.4942,17.2966,0.694,,,416.6155,1.3766,31.392,410.6201,0.4851,
0,projyear,1,3,bm ~ dfi + ndvi + nir + dfi:ndvi + dfi:nir + ndvi:nir,0.5367,,43691.4512,517.4488,24.1563,0.6113,,,389.351,1.3095,47.2157,373.0343,0.4407,
1,projyear,2,3,bm ~ dfi + ndvi + nir + dfi:ndvi + dfi:nir + ndvi:nir,0.5367,,43691.4512,659.9527,14.2034,0.7796,,,403.1669,1.3295,27.504,442.7529,0.5231,
2,projyear,3,3,bm ~ dfi + ndvi + nir + dfi:ndvi + dfi:nir + ndvi:nir,0.5367,,43691.4512,552.0592,20.4499,0.6522,,,375.1897,1.1657,37.6965,384.8733,0.4547,
3,projyear,4,3,bm ~ dfi + ndvi + nir + dfi:ndvi + dfi:nir + ndvi:nir,0.5367,,43691.4512,573.6438,25.4264,0.6777,,,376.6958,1.3201,49.1003,409.5137,0.4838,
4,projyear,5,3,bm ~ dfi + ndvi + nir + dfi:ndvi + dfi:nir + ndvi:nir,0.5367,,43691.4512,589.935,19.7964,0.6969,,,388.966,1.2852,35.9027,400.5872,0.4732,
0,projyear,1,3,bm ~ dfi + ndvi + bai_126 + dfi:ndvi + dfi:bai_126 + ndvi:bai_126,0.5009,,43812.3,531.5264,30.0285,0.6279,,,396.9946,1.3352,58.6976,388.2596,0.4587,
1,projyear,2,3,bm ~ dfi + ndvi + bai_126 + dfi:ndvi + dfi:bai_126 + ndvi:bai_126,0.5009,,43812.3,663.2255,19.7367,0.7835,,,399.6889,1.318,38.1913,452.427,0.5345,
2,projyear,3,3,bm ~ dfi + ndvi + bai_126 + dfi:ndvi + dfi:bai_126 + ndvi:bai_126,0.5009,,43812.3,567.0727,26.055,0.6699,,,382.7569,1.1892,48.0219,403.9402,0.4772,
3,projyear,4,3,bm ~ dfi + ndvi + bai_126 + dfi:ndvi + dfi:bai_126 + ndvi:bai_126,0.5009,,43812.3,587.1816,31.67,0.6937,,,385.1337,1.3497,61.1603,425.2729,0.5024,
