,model,kfold,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
0,Project,1,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,NEX,0.6291,0.6081,462.8364,558.7702,0.0061,0.3823,0.4817,0.0683,356.8722,0.7988,0.4158,419.4079,0.287,0.3567
1,Project,2,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,NEX,0.6452,0.6251,446.1031,517.8073,0.0252,0.3543,0.6565,0.0931,385.0071,0.8861,0.4367,384.6881,0.2632,0.3932
2,Project,3,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,NEX,0.6334,0.6126,451.1021,590.1395,0.1803,0.4038,0.5428,0.077,332.6902,0.7227,1.0415,425.4691,0.2911,0.3855
3,Project,4,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,NEX,0.6223,0.6009,455.4094,526.3438,0.2934,0.3601,0.5025,0.0713,415.8209,1.0314,1.1789,411.8403,0.2818,0.3699
4,Project,5,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,NEX,0.6316,0.6108,374.0164,613.3489,2.4915,0.4197,0.7823,0.111,342.4497,0.792,12.7138,424.1223,0.2902,0.4249
0,Project,1,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir2 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir2 + satvi:ndii7 + satvi:nir + satvi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,NEX,0.6315,0.6105,461.0713,562.9559,0.0115,0.3852,0.4798,0.0681,348.399,0.7799,0.4622,423.1811,0.2895,0.36
1,Project,2,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir2 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir2 + satvi:ndii7 + satvi:nir + satvi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,NEX,0.6674,0.6485,427.9492,602.0261,0.0322,0.4119,0.7686,0.109,408.6932,0.9406,0.4474,450.7453,0.3084,0.4442
2,Project,3,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir2 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir2 + satvi:ndii7 + satvi:nir + satvi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,NEX,0.6397,0.6193,446.2106,600.0952,0.1822,0.4106,0.5552,0.0788,342.3798,0.7438,1.086,437.4652,0.2993,0.3953
3,Project,4,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir2 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir2 + satvi:ndii7 + satvi:nir + satvi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,NEX,0.6246,0.6033,453.6903,502.1017,0.3031,0.3435,0.498,0.0706,411.4573,1.0205,1.1924,394.9109,0.2702,0.3628
4,Project,5,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir2 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir2 + satvi:ndii7 + satvi:nir + satvi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,NEX,0.6225,0.6012,380.846,577.2275,2.2958,0.3949,0.7669,0.1088,334.7361,0.7741,11.7832,417.3512,0.2856,0.4192
0,Project,1,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_136 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_136 + satvi:ndii7 + satvi:nir + satvi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,NEX,0.6185,0.5968,470.7807,639.8521,-0.0038,0.4378,0.4853,0.0688,333.284,0.746,0.3434,464.5559,0.3178,0.378
1,Project,2,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_136 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_136 + satvi:ndii7 + satvi:nir + satvi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,NEX,0.6382,0.6177,451.583,586.5451,0.059,0.4013,0.6678,0.0947,583.4847,1.3428,0.5354,432.3612,0.2958,0.4241
2,Project,3,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_136 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_136 + satvi:ndii7 + satvi:nir + satvi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,NEX,0.6381,0.6176,447.4998,637.0684,0.2111,0.4359,0.5791,0.0822,364.2533,0.7913,1.175,473.6708,0.3241,0.4199
3,Project,4,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_136 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_136 + satvi:ndii7 + satvi:nir + satvi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,NEX,0.6093,0.5872,464.8951,520.0988,0.282,0.3559,0.5002,0.071,395.2861,0.9804,1.1755,386.3154,0.2643,0.3573
4,Project,5,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_136 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_136 + satvi:ndii7 + satvi:nir + satvi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,NEX,0.6097,0.5876,390.2319,604.8552,2.2976,0.4138,0.765,0.1085,338.409,0.7826,11.7006,425.8718,0.2914,0.4159
0,Project,1,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,NEX,0.619,0.5974,470.3649,584.7923,-0.0044,0.4001,0.4664,0.0662,353.6641,0.7917,0.3404,411.457,0.2815,0.3469
1,Project,2,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,NEX,0.6285,0.6075,458.9797,535.8098,0.0292,0.3666,0.6152,0.0873,409.7563,0.943,0.4374,405.3975,0.2774,0.3926
2,Project,3,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,NEX,0.6413,0.621,444.9476,609.1758,0.2356,0.4168,0.567,0.0804,394.6445,0.8573,1.213,452.9293,0.3099,0.4044
3,Project,4,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,NEX,0.6232,0.6019,454.7054,546.1301,0.3045,0.3737,0.5266,0.0747,450.8676,1.1183,1.2909,405.156,0.2772,0.372
4,Project,5,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,NEX,0.6149,0.5931,386.45,578.0983,2.129,0.3955,0.7633,0.1083,356.2348,0.8238,10.9408,431.4506,0.2952,0.4326
0,Project,1,5,np.log(bm) ~ dfi + satvi + ndii7 + swir2 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + satvi:ndii7 + satvi:swir2 + satvi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,NEX,0.6208,0.5993,469.0274,613.5418,0.0044,0.4198,0.4742,0.0673,358.5363,0.8026,0.3766,415.2121,0.2841,0.3489
1,Project,2,5,np.log(bm) ~ dfi + satvi + ndii7 + swir2 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + satvi:ndii7 + satvi:swir2 + satvi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,NEX,0.6338,0.6131,454.9322,546.7398,0.0246,0.3741,0.6642,0.0942,404.5828,0.9311,0.4365,417.7901,0.2859,0.4117
2,Project,3,5,np.log(bm) ~ dfi + satvi + ndii7 + swir2 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + satvi:ndii7 + satvi:swir2 + satvi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,NEX,0.6406,0.6203,445.515,612.0279,0.2377,0.4187,0.568,0.0806,392.9617,0.8536,1.258,455.1528,0.3114,0.404
3,Project,4,5,np.log(bm) ~ dfi + satvi + ndii7 + swir2 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + satvi:ndii7 + satvi:swir2 + satvi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,NEX,0.6233,0.602,454.6112,551.1274,0.308,0.3771,0.5267,0.0747,455.5785,1.13,1.2975,408.7969,0.2797,0.3726
4,Project,5,5,np.log(bm) ~ dfi + satvi + ndii7 + swir2 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + satvi:ndii7 + satvi:swir2 + satvi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,NEX,0.612,0.5901,388.5593,579.6418,2.1675,0.3966,0.763,0.1082,352.5224,0.8153,11.1218,429.9775,0.2942,0.43
0,Project,1,5,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + bai_136 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + satvi:ndii7 + satvi:bai_126 + satvi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,NEX,0.6016,0.5789,482.9112,509.8595,0.0058,0.3488,0.4645,0.0659,338.1661,0.757,0.4008,394.7934,0.2701,0.3516
1,Project,2,5,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + bai_136 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + satvi:ndii7 + satvi:bai_126 + satvi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,NEX,0.6146,0.5928,469.3215,755.5268,0.0739,0.5169,0.5933,0.0842,538.1771,1.2386,0.4954,480.9019,0.329,0.4112
2,Project,3,5,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + bai_136 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + satvi:ndii7 + satvi:bai_126 + satvi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,NEX,0.6242,0.6029,458.0889,604.1855,0.2135,0.4134,0.5774,0.0819,419.2749,0.9108,1.204,442.1233,0.3025,0.4097
3,Project,4,5,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + bai_136 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + satvi:ndii7 + satvi:bai_126 + satvi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,NEX,0.6101,0.588,464.3113,572.6698,0.2814,0.3918,0.5404,0.0767,430.2709,1.0672,1.268,405.3042,0.2773,0.3826
4,Project,5,5,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + bai_136 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + satvi:ndii7 + satvi:bai_126 + satvi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,NEX,0.6052,0.5829,393.4325,586.8982,2.0693,0.4016,0.7775,0.1103,359.4294,0.8312,10.7185,434.0575,0.297,0.4353
0,Project,1,5,np.log(bm) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,NEX,0.6234,0.602,467.1631,573.6292,-0.0095,0.3925,0.4487,0.0637,324.694,0.7268,0.3113,424.7114,0.2906,0.3475
1,Project,2,5,np.log(bm) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,NEX,0.6582,0.6388,435.6062,557.8903,0.0387,0.3817,0.6978,0.099,433.7899,0.9983,0.4272,423.5108,0.2898,0.4272
2,Project,3,5,np.log(bm) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,NEX,0.6516,0.6319,436.7595,606.5076,0.2205,0.415,0.5708,0.081,382.7328,0.8314,1.2424,447.4938,0.3062,0.4041
3,Project,4,5,np.log(bm) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,NEX,0.6227,0.6013,455.1192,525.3756,0.294,0.3595,0.4953,0.0703,419.8798,1.0414,1.1813,390.2873,0.267,0.3528
4,Project,5,5,np.log(bm) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,NEX,0.6235,0.6021,380.1642,579.7365,2.0643,0.3967,0.7558,0.1072,317.0963,0.7333,10.5757,420.2513,0.2875,0.4159
0,Project,1,5,np.log(bm) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,NEX,0.6181,0.5964,471.0761,570.5731,-0.0061,0.3904,0.4525,0.0642,334.7619,0.7493,0.3583,424.5379,0.2905,0.3514
1,Project,2,5,np.log(bm) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,NEX,0.6461,0.6261,445.3153,559.7015,0.0475,0.3829,0.6768,0.096,472.7389,1.088,0.4818,424.5877,0.2905,0.4193
2,Project,3,5,np.log(bm) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,NEX,0.6397,0.6193,446.2052,602.5887,0.2235,0.4123,0.5481,0.0778,390.6611,0.8486,1.2165,449.1531,0.3073,0.3928
3,Project,4,5,np.log(bm) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,NEX,0.6204,0.5989,456.7888,521.0454,0.2992,0.3565,0.507,0.0719,425.3929,1.0551,1.2331,394.4794,0.2699,0.3621
4,Project,5,5,np.log(bm) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,NEX,0.6196,0.5981,383.0268,571.9612,2.3687,0.3913,0.7654,0.1086,303.2453,0.7013,12.0988,422.7843,0.2893,0.4229
0,Project,1,5,np.log(bm) ~ dfi + satvi + nir + bai_136 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_136 + dfi:bai_246 + satvi:nir + satvi:bai_136 + satvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,NEX,0.6311,0.6101,461.3886,614.3161,-0.0043,0.4203,0.4756,0.0675,340.4992,0.7622,0.3384,443.4858,0.3034,0.3653
1,Project,2,5,np.log(bm) ~ dfi + satvi + nir + bai_136 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_136 + dfi:bai_246 + satvi:nir + satvi:bai_136 + satvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,NEX,0.6626,0.6435,431.9275,570.5626,0.0481,0.3904,0.7258,0.103,536.3349,1.2343,0.502,423.9138,0.29,0.4334
2,Project,3,5,np.log(bm) ~ dfi + satvi + nir + bai_136 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_136 + dfi:bai_246 + satvi:nir + satvi:bai_136 + satvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,NEX,0.6501,0.6303,437.9628,610.8499,0.2155,0.4179,0.5708,0.081,372.1092,0.8083,1.2014,452.3083,0.3095,0.4078
3,Project,4,5,np.log(bm) ~ dfi + satvi + nir + bai_136 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_136 + dfi:bai_246 + satvi:nir + satvi:bai_136 + satvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,NEX,0.6222,0.6008,455.4656,514.312,0.2807,0.3519,0.4896,0.0695,398.5456,0.9885,1.1486,382.3825,0.2616,0.3476
4,Project,5,5,np.log(bm) ~ dfi + satvi + nir + bai_136 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_136 + dfi:bai_246 + satvi:nir + satvi:bai_136 + satvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,NEX,0.6211,0.5997,381.8836,580.3659,2.0909,0.3971,0.7521,0.1067,328.7459,0.7603,10.7022,417.6884,0.2858,0.4103
0,Project,1,5,np.log(bm) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,NEX,0.6264,0.6052,464.8603,523.8079,-0.014,0.3584,0.4402,0.0624,304.9802,0.6827,0.3252,393.3245,0.2691,0.3334
1,Project,2,5,np.log(bm) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,NEX,0.6676,0.6488,427.7027,627.0526,0.0466,0.429,0.714,0.1013,474.4445,1.0919,0.4557,445.2495,0.3046,0.4335
2,Project,3,5,np.log(bm) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,NEX,0.6576,0.6382,431.9415,606.5938,0.2236,0.415,0.5818,0.0825,384.097,0.8344,1.2472,451.0395,0.3086,0.4141
3,Project,4,5,np.log(bm) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,NEX,0.624,0.6027,454.0913,538.1583,0.2706,0.3682,0.4837,0.0686,389.5995,0.9663,1.1278,397.8241,0.2722,0.3541
4,Project,5,5,np.log(bm) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,NEX,0.6263,0.6051,378.0659,591.0442,1.9629,0.4044,0.749,0.1062,318.8592,0.7374,10.0701,419.4649,0.287,0.4129
0,Project,1,5,np.log(bm) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,NEX,0.6256,0.6043,465.5248,582.8406,-0.0096,0.3988,0.4594,0.0652,336.8791,0.7541,0.3238,407.1664,0.2786,0.344
1,Project,2,5,np.log(bm) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,NEX,0.635,0.6143,454.0569,540.3875,0.0353,0.3697,0.606,0.086,398.6458,0.9174,0.4306,403.0949,0.2758,0.3833
2,Project,3,5,np.log(bm) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,NEX,0.6493,0.6295,438.6107,647.7001,0.2362,0.4432,0.5612,0.0796,412.5079,0.8961,1.2072,470.5453,0.3219,0.4077
3,Project,4,5,np.log(bm) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,NEX,0.6306,0.6097,449.1171,543.609,0.2987,0.3719,0.5225,0.0741,439.905,1.0911,1.2796,398.0607,0.2724,0.3692
4,Project,5,5,np.log(bm) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,NEX,0.6215,0.6001,381.6332,571.0965,1.9789,0.3907,0.7554,0.1072,349.4567,0.8082,10.2028,427.5703,0.2925,0.4316
0,Project,1,5,np.log(bm) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,NEX,0.6251,0.6038,465.8775,614.0879,-0.0019,0.4202,0.4689,0.0665,345.2241,0.7728,0.3649,414.9447,0.2839,0.35
1,Project,2,5,np.log(bm) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,NEX,0.6337,0.613,455.0125,554.9321,0.0323,0.3797,0.6171,0.0875,384.8192,0.8856,0.4173,411.3778,0.2815,0.3894
2,Project,3,5,np.log(bm) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,NEX,0.6457,0.6256,441.516,652.5335,0.2323,0.4465,0.5595,0.0794,403.7231,0.877,1.2215,476.5984,0.3261,0.4087
3,Project,4,5,np.log(bm) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,NEX,0.629,0.6081,450.3145,561.6341,0.301,0.3843,0.5254,0.0745,440.4644,1.0925,1.2845,410.879,0.2811,0.3735
4,Project,5,5,np.log(bm) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,NEX,0.618,0.5964,384.2107,583.6397,2.0293,0.3993,0.7586,0.1076,346.5673,0.8015,10.4382,431.2348,0.2951,0.4326
0,Project,1,5,np.log(bm) ~ dfi + satvi + bai_126 + bai_136 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + satvi:bai_126 + satvi:bai_136 + satvi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,NEX,0.5728,0.5485,502.4503,526.6875,0.003,0.3604,0.4697,0.0666,359.9193,0.8057,0.5037,414.6545,0.2837,0.3633
1,Project,2,5,np.log(bm) ~ dfi + satvi + bai_126 + bai_136 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + satvi:bai_126 + satvi:bai_136 + satvi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,NEX,0.5784,0.5545,494.5432,626.5432,0.0638,0.4287,0.5598,0.0794,522.9986,1.2036,0.525,456.1401,0.3121,0.3963
2,Project,3,5,np.log(bm) ~ dfi + satvi + bai_126 + bai_136 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + satvi:bai_126 + satvi:bai_136 + satvi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,NEX,0.6016,0.5791,474.4516,633.272,0.2221,0.4333,0.6161,0.0874,469.5362,1.02,1.2444,457.9945,0.3134,0.4371
3,Project,4,5,np.log(bm) ~ dfi + satvi + bai_126 + bai_136 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + satvi:bai_126 + satvi:bai_136 + satvi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,NEX,0.591,0.5678,477.7827,607.0509,0.3058,0.4153,0.5725,0.0812,468.6685,1.1624,1.3505,447.1478,0.3059,0.4143
4,Project,5,5,np.log(bm) ~ dfi + satvi + bai_126 + bai_136 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + satvi:bai_126 + satvi:bai_136 + satvi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,NEX,0.5828,0.5592,408.9899,607.6667,2.1363,0.4158,0.7989,0.1133,397.4918,0.9193,11.1119,457.4813,0.313,0.4594
0,Project,1,5,np.log(bm) ~ dfi + satvi + bai_126 + bai_236 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,NEX,0.576,0.552,500.3037,509.5078,0.0134,0.3486,0.4705,0.0667,384.9349,0.8617,0.5342,403.9121,0.2764,0.36
