ID,Date,Project,gps_E,gps_N,Method,bm_gm2
L6.6,2019-06-10,BIRD,496130.0,4817560.0,vor,120.73840753827638
L6.6,2019-07-16,PDOG,496123.0,4817567.0,clip,144.53500000000005
L6.6,2021-07-15,PDOG,496121.0,4817556.0,clip,41.908
L6.6,2022-07-18,PDOG,496163.4,4817558.8,clip,91.039
L6.6,2023-04-27,PDOG,496144.0,4817564.0,vor,5.309972511625778
L6.6,2023-07-17,PDOG,496139.0,4817568.0,vor,101.50573114044722
L6.6,2024-07-15,PDOG,496155.0,4817563.0,vor,89.19200829273127
L6.7,2015-07-13,BIRD,496130.0,4817810.0,vor,252.09929814311846
L6.7,2016-07-05,BIRD,496130.0,4817810.0,vor,133.41583902184075
L6.7,2018-07-01,BIRD,496130.0,4817810.0,vor,354.34258564163054
L6.7,2019-06-10,BIRD,496130.0,4817810.0,vor,151.595842681563
L6.8,2015-07-13,BIRD,496130.0,4818060.0,vor,158.97688337060876
L6.8,2016-07-05,BIRD,496130.0,4818060.0,vor,66.9564303128577
L6.8,2017-07-09,BIRD,496130.0,4818060.0,vor,91.05598063250056
L6.8,2018-07-01,BIRD,496130.0,4818060.0,vor,155.69626407740708
L6.8,2019-06-11,BIRD,496130.0,4818060.0,vor,101.23198367971736
L7.1,2015-08-17,BIRD,497635.0,4825460.0,vor,71.84707461527964
L7.1,2017-08-02,PDOG,497625.3,4825450.75,clip,68.61
L7.1,2017-08-07,BIRD,497635.0,4825460.0,vor,152.86450298665014
L7.1,2019-07-16,PDOG,497615.0,4825440.0,clip,85.22200000000001
L7.1,2021-07-20,PDOG,497608.0,4825422.0,clip,25.061
L7.1,2022-07-18,PDOG,497621.5,4825446.5,clip,91.378
L7.1,2023-04-29,PDOG,497618.0,4825440.0,vor,44.86778149255144
L7.1,2023-07-18,PDOG,497626.0,4825440.0,vor,147.68643409165932
L7.1,2024-07-16,PDOG,497626.0,4825447.0,vor,144.41018863499343
L7.2,2015-08-17,BIRD,497385.0,4825460.0,vor,130.26378342116303
L7.2,2016-08-09,BIRD,497385.0,4825460.0,vor,51.04505574921618
L7.2,2017-08-07,BIRD,497385.0,4825460.0,vor,35.15783422591575
L7.3,2015-08-17,BIRD,497135.0,4825460.0,vor,120.15585942969
L7.3,2016-08-09,BIRD,497135.0,4825460.0,vor,99.88158635345425
L7.3,2017-08-07,BIRD,497135.0,4825460.0,vor,165.26528949199573
L7.4,2015-08-17,BIRD,496885.0,4825460.0,vor,84.53082277099047
L7.4,2016-08-09,BIRD,496885.0,4825460.0,vor,69.34086852330367
L7.4,2017-08-07,BIRD,496885.0,4825460.0,vor,66.94211436167792
L7.5,2015-08-17,BIRD,496635.0,4825460.0,vor,108.65215916081208
L7.5,2016-08-09,BIRD,496635.0,4825460.0,vor,53.417359089288325
L7.5,2017-08-07,BIRD,496635.0,4825460.0,vor,61.034062235620105
L7.6,2015-08-17,BIRD,496385.0,4825460.0,vor,191.14528051160886
L7.6,2016-08-09,BIRD,496385.0,4825460.0,vor,78.77994206432805
L7.6,2017-08-02,PDOG,496378.55,4825471.86,clip,53.1737
L7.6,2017-08-07,BIRD,496385.0,4825460.0,vor,102.29057400277293
L7.6,2018-07-17,PDOG,496371.0,4825471.0,clip,114.107
L7.6,2019-07-16,PDOG,496373.0,4825497.0,clip,84.43499999999999
L7.6,2021-07-20,PDOG,496369.0,4825522.0,clip,48.458
L7.6,2022-07-18,PDOG,496365.1,4825499.0,clip,71.646
L7.6,2023-04-29,PDOG,496365.0,4825494.0,vor,14.21182326366084
L7.6,2023-07-18,PDOG,496377.0,4825468.0,vor,91.57060601781107
L7.6,2024-07-16,PDOG,496442.0,4825614.0,vor,81.61761532792828
L7.7,2015-08-17,BIRD,496135.0,4825460.0,vor,58.441485421160955
L7.7,2016-08-09,BIRD,496135.0,4825460.0,vor,110.40288206330575
L7.7,2017-08-07,BIRD,496135.0,4825460.0,vor,124.28557029282119
L7.8,2015-08-17,BIRD,495885.0,4825460.0,vor,103.70845470450683
L7.8,2016-08-09,BIRD,495885.0,4825460.0,vor,63.50815012292413
L8.1,2016-07-29,BIRD,499494.0,4825246.0,vor,29.756182791356537
L8.1,2017-07-04,BIRD,499494.0,4825246.0,vor,41.147603084786496
L8.1,2018-07-01,BIRD,499494.0,4825246.0,vor,73.99415066433339
L8.1,2019-06-19,BIRD,499494.0,4825246.0,vor,60.512249672419784
L8.2,2015-08-12,BIRD,499671.0,4825069.0,vor,88.15223251802625
L8.2,2016-07-29,BIRD,499671.0,4825069.0,vor,76.31748514164282
L8.2,2017-07-04,BIRD,499671.0,4825069.0,vor,70.84300800758977
L8.2,2018-07-01,BIRD,499671.0,4825069.0,vor,193.59905452764636
L8.2,2019-06-18,BIRD,499671.0,4825069.0,vor,92.56659141199219
L8.3,2016-07-29,BIRD,499848.0,4824892.0,vor,48.750469637765804
L8.3,2017-07-04,BIRD,499848.0,4824892.0,vor,19.746933774454163
L8.3,2017-08-01,PDOG,499859.77,4824893.4,clip,44.55
L8.3,2018-07-01,BIRD,499848.0,4824892.0,vor,87.45766495521828
L8.3,2018-07-17,PDOG,499852.0,4824888.0,clip,117.735
L8.3,2019-06-18,BIRD,499848.0,4824892.0,vor,119.65734857354695
L8.3,2021-07-20,PDOG,499877.0,4824900.0,clip,41.232
L8.3,2022-07-14,PDOG,499887.7,4824904.7,clip,70.436
L8.3,2023-04-29,PDOG,499883.0,4824902.0,vor,27.73900099158622
L8.3,2023-07-19,PDOG,499868.0,4824897.0,vor,80.34452887181435
L8.3,2024-07-16,PDOG,499873.0,4824900.0,vor,86.94823883452702
L8.4,2015-08-12,BIRD,500025.0,4824715.0,vor,99.58773151287937
L8.4,2016-07-29,BIRD,500025.0,4824715.0,vor,73.36816822872709
L8.4,2017-07-04,BIRD,500025.0,4824715.0,vor,43.7729598200977
L8.4,2018-07-01,BIRD,500025.0,4824715.0,vor,112.17805995096994
L8.4,2019-06-18,BIRD,500025.0,4824715.0,vor,114.50236001406967
L8.5,2015-08-12,BIRD,500201.0,4824539.0,vor,100.59741255527238
L8.5,2016-07-29,BIRD,500201.0,4824539.0,vor,104.88418019987368
L8.5,2017-07-04,BIRD,500201.0,4824539.0,vor,31.118760479216462
L8.5,2018-07-01,BIRD,500201.0,4824539.0,vor,98.55749346011476
L8.5,2019-06-18,BIRD,500201.0,4824539.0,vor,88.4878950667427
L8.6,2015-08-12,BIRD,500378.0,4824362.0,vor,109.42785713083772
L8.6,2016-07-29,BIRD,500378.0,4824362.0,vor,47.54539797453837
L8.6,2017-07-04,BIRD,500378.0,4824362.0,vor,54.435292920014604
L8.6,2018-07-01,BIRD,500378.0,4824362.0,vor,129.68861525056352
L8.6,2019-06-19,BIRD,500378.0,4824362.0,vor,123.8847477824066
L8.7,2015-08-12,BIRD,500555.0,4824185.0,vor,143.00972076054495
L8.7,2016-07-29,BIRD,500555.0,4824185.0,vor,53.80290811604825
L8.7,2017-07-04,BIRD,500555.0,4824185.0,vor,59.02165197119438
L8.7,2018-07-01,BIRD,500555.0,4824185.0,vor,105.38275479736268
L8.7,2019-06-18,BIRD,500555.0,4824185.0,vor,113.78929893953428
L8.8,2015-08-12,BIRD,500732.0,4824008.0,vor,64.92632090417153
L8.8,2016-07-29,BIRD,500732.0,4824008.0,vor,47.07185247791768
L8.8,2017-07-04,BIRD,500732.0,4824008.0,vor,40.83877398175994
L8.8,2017-08-01,PDOG,500730.62,4823996.23,clip,32.96
L8.8,2018-07-01,BIRD,500732.0,4824008.0,vor,98.80884218614185
L8.8,2018-07-18,PDOG,500736.0,4823993.0,clip,103.707
L8.8,2019-06-18,BIRD,500732.0,4824008.0,vor,111.80653868157934
L8.8,2019-07-17,PDOG,500742.0,4823983.0,clip,90.648
L8.8,2021-07-21,PDOG,500726.0,4823966.0,clip,48.932
L8.8,2022-07-14,PDOG,500718.0,4823972.0,clip,84.94899999999998
L8.8,2023-04-29,PDOG,500729.0,4823980.0,vor,50.60747651210415
L8.8,2023-07-19,PDOG,500723.0,4823986.0,vor,66.735524921155
L8.8,2024-07-17,PDOG,500725.0,4823993.0,vor,64.58631779176747
L9.1,2015-06-17,BIRD,502687.0,4824664.0,vor,96.40788418608132
L9.1,2017-07-10,BIRD,502687.0,4824664.0,vor,69.13355182187497
L9.1,2018-07-01,BIRD,502687.0,4824664.0,vor,120.3509411336768
L9.1,2019-06-18,BIRD,502687.0,4824664.0,vor,129.14550969107708
L9.2,2015-06-19,BIRD,502687.0,4824414.0,vor,170.12485395697223
L9.2,2016-07-19,BIRD,502687.0,4824414.0,vor,116.25372866021627
L9.2,2017-07-10,BIRD,502687.0,4824414.0,vor,71.0690113820105
L9.2,2018-07-01,BIRD,502687.0,4824414.0,vor,249.52097629922775
L9.2,2019-06-18,BIRD,502687.0,4824414.0,vor,229.1664218640717
L9.3,2015-06-17,BIRD,502687.0,4824164.0,vor,199.80677602931362
L9.3,2016-07-19,BIRD,502687.0,4824164.0,vor,102.06727708238971
L9.3,2017-07-10,BIRD,502687.0,4824164.0,vor,51.05193148682372
L9.3,2018-07-01,BIRD,502687.0,4824164.0,vor,248.14288220363676
L9.3,2019-06-18,BIRD,502687.0,4824164.0,vor,252.48665601565557
L9.4,2015-06-17,BIRD,502687.0,4823914.0,vor,160.10116306589825
L9.4,2016-07-19,BIRD,502687.0,4823914.0,vor,119.0282412559936
L9.4,2017-07-10,BIRD,502687.0,4823914.0,vor,74.54159601828795
L9.4,2018-07-01,BIRD,502687.0,4823914.0,vor,190.82230869088855
L9.4,2019-06-18,BIRD,502687.0,4823914.0,vor,190.14404808524583
L9.5,2015-06-17,BIRD,502687.0,4823664.0,vor,100.28139484723185
L9.5,2016-07-19,BIRD,502687.0,4823664.0,vor,68.45748437868248
L9.5,2017-07-10,BIRD,502687.0,4823664.0,vor,52.48481245451267
L9.5,2018-07-01,BIRD,502687.0,4823664.0,vor,129.80148195920944
L9.5,2019-06-18,BIRD,502687.0,4823664.0,vor,165.3652278581878
L9.6,2015-06-17,BIRD,502687.0,4823414.0,vor,234.80766629065937
L9.6,2018-07-01,BIRD,502687.0,4823414.0,vor,126.0920310437803
L9.6,2019-06-18,BIRD,502687.0,4823414.0,vor,99.11447427387992
L9.7,2015-06-17,BIRD,502687.0,4823164.0,vor,174.73147697658152
L9.7,2016-07-19,BIRD,502687.0,4823164.0,vor,75.72573323752555
L9.7,2017-07-10,BIRD,502687.0,4823164.0,vor,112.13928693700885
L9.7,2018-07-01,BIRD,502687.0,4823164.0,vor,144.5971000716398
L9.7,2019-06-18,BIRD,502687.0,4823164.0,vor,124.25832592144573
L9.8,2015-06-17,BIRD,502687.0,4822914.0,vor,150.29765742528733
L9.8,2016-07-19,BIRD,502687.0,4822914.0,vor,86.69204965117805
L9.8,2017-07-10,BIRD,502687.0,4822914.0,vor,65.14395897531583
L9.8,2019-06-18,BIRD,502687.0,4822914.0,vor,195.4005360527848
NEX lakecreek-control,2023-04-24,PDOG,490814.0,4797265.0,vor,39.98216635759619
NEX lakecreek-fire,2023-04-24,PDOG,489867.0,4795346.0,vor,18.270941426240796
NEX lakecreek-prairiedog,2023-04-24,PDOG,489150.0,4798364.0,vor,20.996078853606477
NEX steckley-control,2023-04-30,PDOG,476408.0,4808619.0,vor,49.554655180055086
NEX steckley-prairiedog,2023-04-30,PDOG,476442.0,4809633.0,vor,6.250095827555261
NEX westfork-control,2023-04-30,PDOG,490740.0,4822318.0,vor,64.95172149854153
NEX westfork-fire,2023-04-30,PDOG,490232.0,4822726.0,vor,65.58305718508376
NEX westfork-prairiedog,2023-04-30,PDOG,487126.0,4822845.0,vor,33.85133623125153
NEX wildcat-control,2023-04-29,PDOG,517853.0,4835748.0,vor,55.41105271967571
NEX wildcat-fire,2023-04-29,PDOG,518633.0,4836973.0,vor,53.066519949361684
NEX wildcat-prairiedog,2023-04-29,PDOG,517166.0,4836279.0,vor,31.85144998767962
N_School_Section_Pt10_No,2021-08-12,WTGN,502157.781,4805676.63,clip,82.254
N_School_Section_Pt10_No,2021-08-12,WTGN,502157.781,4805676.63,vor,109.33362696225566
N_School_Section_Pt10_No,2022-08-03,WTGN,502157.781,4805676.63,vor,70.5420393619639
N_School_Section_Pt11_No,2021-08-12,WTGN,502407.781,4805766.63,clip,122.1998
N_School_Section_Pt11_No,2021-08-12,WTGN,502407.781,4805766.63,vor,158.4905405228998
N_School_Section_Pt11_No,2022-08-03,WTGN,502407.781,4805766.63,clip,87.07799999999999
N_School_Section_Pt11_No,2022-08-03,WTGN,502407.781,4805766.63,vor,138.22351282093422
N_School_Section_Pt12_No,2021-08-12,WTGN,501937.781,4804526.63,clip,86.96799999999999
N_School_Section_Pt12_No,2021-08-12,WTGN,501937.781,4804526.63,vor,131.24328692706666
N_School_Section_Pt12_No,2022-08-03,WTGN,501937.781,4804526.63,vor,73.5895917765872
N_School_Section_Pt1_No,2021-08-12,WTGN,501827.781,4805606.63,clip,100.26
N_School_Section_Pt1_No,2021-08-12,WTGN,501827.781,4805606.63,vor,153.3028346365368
N_School_Section_Pt1_No,2022-08-03,WTGN,501827.781,4805606.63,vor,175.87068589956272
N_School_Section_Pt1_Yes,2021-08-12,WTGN,502387.781,4805926.63,clip,69.66999999999999
N_School_Section_Pt1_Yes,2021-08-12,WTGN,502387.781,4805926.63,vor,126.77433918034049
N_School_Section_Pt1_Yes,2022-08-03,WTGN,502387.781,4805926.63,clip,16.732
N_School_Section_Pt1_Yes,2022-08-03,WTGN,502387.781,4805926.63,vor,27.17330528484763
N_School_Section_Pt2_No,2021-08-12,WTGN,502777.781,4805636.63,clip,160.556
N_School_Section_Pt2_No,2021-08-12,WTGN,502777.781,4805636.63,vor,120.6798222514836
N_School_Section_Pt2_No,2022-08-03,WTGN,502777.781,4805636.63,vor,140.40289651425167
N_School_Section_Pt2_Yes,2021-08-12,WTGN,501777.781,4805346.63,clip,59.61600000000001
N_School_Section_Pt2_Yes,2021-08-12,WTGN,501777.781,4805346.63,vor,52.061538230689905
N_School_Section_Pt2_Yes,2022-08-03,WTGN,501777.781,4805346.63,vor,105.68920696557969
N_School_Section_Pt3_No,2021-08-12,WTGN,502117.781,4805536.63,clip,112.102
N_School_Section_Pt3_No,2021-08-12,WTGN,502117.781,4805536.63,vor,179.37255235529918
N_School_Section_Pt3_No,2022-08-03,WTGN,502117.781,4805536.63,vor,113.60007430318342
N_School_Section_Pt3_Yes,2021-08-12,WTGN,502747.781,4805986.63,clip,85.084
N_School_Section_Pt3_Yes,2021-08-12,WTGN,502747.781,4805986.63,vor,72.37699188415641
N_School_Section_Pt3_Yes,2022-08-02,WTGN,502747.781,4805986.63,vor,42.67505247325919
N_School_Section_Pt3_Yes,2022-08-03,WTGN,502747.781,4805986.63,clip,45.446
N_School_Section_Pt4_No,2021-08-12,WTGN,501917.781,4806326.63,clip,20.968
N_School_Section_Pt4_No,2021-08-12,WTGN,501917.781,4806326.63,vor,28.899160164839916
N_School_Section_Pt4_Yes,2021-08-12,WTGN,502847.781,4804426.63,clip,124.556
N_School_Section_Pt4_Yes,2021-08-12,WTGN,502847.781,4804426.63,vor,117.99135107519174
N_School_Section_Pt4_Yes,2022-08-03,WTGN,502847.781,4804426.63,vor,130.662597500421
N_School_Section_Pt5_No,2021-08-12,WTGN,502027.781,4805676.63,clip,65.658
N_School_Section_Pt5_No,2021-08-12,WTGN,502027.781,4805676.63,vor,64.19623803603108
N_School_Section_Pt5_No,2022-08-03,WTGN,502027.781,4805676.63,vor,98.04644084488415
N_School_Section_Pt6_No,2021-08-12,WTGN,503247.781,4805486.63,clip,79.288
N_School_Section_Pt6_No,2021-08-12,WTGN,503247.781,4805486.63,vor,80.58990896205343
N_School_Section_Pt6_No,2022-08-03,WTGN,503247.781,4805486.63,vor,99.48003653988316
N_School_Section_Pt7_No,2021-08-12,WTGN,503297.781,4804786.63,clip,66.61
N_School_Section_Pt7_No,2021-08-12,WTGN,503297.781,4804786.63,vor,70.77903555401882
N_School_Section_Pt7_No,2022-08-03,WTGN,503297.781,4804786.63,vor,113.4380110348156
N_School_Section_Pt8_No,2021-08-12,WTGN,502847.781,4805786.63,clip,74.5646
N_School_Section_Pt8_No,2021-08-12,WTGN,502847.781,4805786.63,vor,99.22365149452108
N_School_Section_Pt8_No,2022-08-03,WTGN,502847.781,4805786.63,clip,96.6766
N_School_Section_Pt8_No,2022-08-03,WTGN,502847.781,4805786.63,vor,85.79749193831655
N_School_Section_Pt9_No,2021-08-12,WTGN,501747.781,4804706.63,clip,20.592
N_School_Section_Pt9_No,2021-08-12,WTGN,501747.781,4804706.63,vor,30.45828538279579
N_School_Section_Pt9_No,2022-08-03,WTGN,501747.781,4804706.63,vor,121.361531617636
North_Owens_Pt10_No,2019-07-23,WTGN,489137.781,4799196.63,clip,144.28
North_Owens_Pt10_No,2019-07-23,WTGN,489137.781,4799196.63,vor,162.5957691473308
North_Owens_Pt10_No,2019-08-27,WTGN,489137.781,4799196.63,vor,160.18645286895566
North_Owens_Pt10_No,2020-06-23,WTGN,489137.781,4799196.63,clip,67.9642
North_Owens_Pt10_No,2020-06-24,WTGN,489137.781,4799196.63,vor,120.6798222514836
North_Owens_Pt10_No,2020-08-11,WTGN,489137.781,4799196.63,vor,55.10916430509469
North_Owens_Pt10_No,2021-08-11,WTGN,489137.781,4799196.63,clip,28.651000000000003
North_Owens_Pt10_No,2021-08-11,WTGN,489137.781,4799196.63,vor,35.82290524880105
North_Owens_Pt10_Yes,2019-07-18,WTGN,488937.781,4798486.63,clip,177.92000000000002
North_Owens_Pt10_Yes,2019-07-18,WTGN,488937.781,4798486.63,vor,202.9125252422712
North_Owens_Pt10_Yes,2019-08-27,WTGN,488937.781,4798486.63,vor,165.38106126032983
North_Owens_Pt10_Yes,2020-06-24,WTGN,488937.781,4798486.63,clip,117.20000000000002
North_Owens_Pt10_Yes,2020-06-25,WTGN,488937.781,4798486.63,vor,128.0070748171822
North_Owens_Pt10_Yes,2020-08-11,WTGN,488937.781,4798486.63,vor,65.4291023595708
North_Owens_Pt10_Yes,2021-08-11,WTGN,488937.781,4798486.63,clip,64.278
North_Owens_Pt10_Yes,2021-08-11,WTGN,488937.781,4798486.63,vor,112.46466498317734
North_Owens_Pt11_No,2019-07-23,WTGN,488617.781,4798926.63,clip,122.34
North_Owens_Pt11_No,2019-07-23,WTGN,488617.781,4798926.63,vor,209.64205281898992
North_Owens_Pt11_No,2019-08-29,WTGN,488617.781,4798926.63,vor,202.68316903338655
North_Owens_Pt11_No,2020-06-23,WTGN,488617.781,4798926.63,clip,40.13999999999999
North_Owens_Pt11_No,2020-06-24,WTGN,488617.781,4798926.63,vor,93.83979148636388
North_Owens_Pt11_No,2020-08-11,WTGN,488617.781,4798926.63,vor,49.22801673044786
North_Owens_Pt11_No,2021-08-02,WTGN,488617.781,4798926.63,clip,67.99600000000001
North_Owens_Pt11_No,2021-08-02,WTGN,488617.781,4798926.63,vor,124.19995062831963
North_Owens_Pt11_Yes,2019-07-16,WTGN,489097.781,4798316.63,clip,61.47999999999999
North_Owens_Pt11_Yes,2019-07-16,WTGN,489097.781,4798316.63,vor,103.20467386082778
North_Owens_Pt11_Yes,2019-08-26,WTGN,489097.781,4798316.63,vor,26.21314123773978
North_Owens_Pt11_Yes,2020-06-24,WTGN,489097.781,4798316.63,clip,59.0
North_Owens_Pt11_Yes,2020-06-26,WTGN,489097.781,4798316.63,vor,57.512472505347304
North_Owens_Pt11_Yes,2020-08-13,WTGN,489097.781,4798316.63,vor,44.34835052819741
North_Owens_Pt11_Yes,2021-08-11,WTGN,489097.781,4798316.63,clip,34.3
North_Owens_Pt11_Yes,2021-08-11,WTGN,489097.781,4798316.63,vor,72.04769221873912
North_Owens_Pt12_No,2019-07-24,WTGN,487557.781,4798336.63,clip,56.82000000000001
North_Owens_Pt12_No,2019-07-24,WTGN,487557.781,4798336.63,vor,124.44610540085867
North_Owens_Pt12_No,2020-06-23,WTGN,487557.781,4798336.63,clip,187.63
North_Owens_Pt12_No,2020-06-23,WTGN,487557.781,4798336.63,vor,157.91529212647822
North_Owens_Pt12_No,2021-08-03,WTGN,487557.781,4798336.63,clip,43.428
North_Owens_Pt12_Yes,2019-07-16,WTGN,489187.781,4798366.63,clip,86.58
North_Owens_Pt12_Yes,2019-07-16,WTGN,489187.781,4798366.63,vor,119.69292136454233
North_Owens_Pt12_Yes,2019-08-26,WTGN,489187.781,4798366.63,vor,49.39433588452236
North_Owens_Pt12_Yes,2021-08-11,WTGN,489187.781,4798366.63,clip,92.738
North_Owens_Pt12_Yes,2021-08-11,WTGN,489187.781,4798366.63,vor,101.51006822918434
North_Owens_Pt13_Yes,2019-07-22,WTGN,489307.781,4798336.63,clip,128.48
North_Owens_Pt13_Yes,2019-08-26,WTGN,489307.781,4798336.63,vor,54.64408504314291
North_Owens_Pt13_Yes,2020-06-24,WTGN,489307.781,4798336.63,clip,103.72379999999998
North_Owens_Pt13_Yes,2020-06-26,WTGN,489307.781,4798336.63,vor,73.37038583493425
North_Owens_Pt13_Yes,2020-08-13,WTGN,489307.781,4798336.63,vor,45.3003597996113
North_Owens_Pt13_Yes,2021-08-11,WTGN,489307.781,4798336.63,clip,102.894
North_Owens_Pt13_Yes,2021-08-11,WTGN,489307.781,4798336.63,vor,62.153438506899946
North_Owens_Pt1_No,2019-07-24,WTGN,488447.781,4799306.63,clip,376.64
North_Owens_Pt1_No,2019-07-24,WTGN,488447.781,4799306.63,vor,346.15766561081045
North_Owens_Pt1_No,2019-08-29,WTGN,488447.781,4799306.63,vor,207.6791512515079
North_Owens_Pt1_No,2020-06-23,WTGN,488447.781,4799306.63,clip,103.2478
North_Owens_Pt1_No,2020-06-23,WTGN,488447.781,4799306.63,vor,172.67221159570855
North_Owens_Pt1_No,2020-08-11,WTGN,488447.781,4799306.63,vor,46.52983258476655
North_Owens_Pt1_No,2021-08-11,WTGN,488447.781,4799306.63,clip,27.488
North_Owens_Pt1_No,2021-08-11,WTGN,488447.781,4799306.63,vor,37.48790498773478
North_Owens_Pt1_Yes,2019-07-15,WTGN,489387.781,4798226.63,clip,189.76
North_Owens_Pt1_Yes,2019-07-15,WTGN,489387.781,4798226.63,vor,197.68699094717834
North_Owens_Pt1_Yes,2019-08-26,WTGN,489387.781,4798226.63,vor,78.22438725839952
North_Owens_Pt1_Yes,2020-06-25,WTGN,489387.781,4798226.63,vor,141.34265539131593
North_Owens_Pt1_Yes,2020-08-13,WTGN,489387.781,4798226.63,vor,77.91386398217736
North_Owens_Pt1_Yes,2021-08-11,WTGN,489387.781,4798226.63,clip,84.114
North_Owens_Pt1_Yes,2021-08-11,WTGN,489387.781,4798226.63,vor,115.03639179584343
North_Owens_Pt2_No,2019-07-24,WTGN,488047.781,4799106.63,clip,72.08000000000001
North_Owens_Pt2_No,2019-07-24,WTGN,488047.781,4799106.63,vor,30.353068935636117
North_Owens_Pt2_No,2019-08-29,WTGN,488047.781,4799106.63,vor,35.51368238717676
North_Owens_Pt2_No,2021-08-11,WTGN,488047.781,4799106.63,clip,6.586
North_Owens_Pt2_No,2021-08-11,WTGN,488047.781,4799106.63,vor,29.08604949315819
North_Owens_Pt2_Yes,2019-07-22,WTGN,489087.781,4798826.63,clip,141.34
North_Owens_Pt2_Yes,2020-06-24,WTGN,489087.781,4798826.63,clip,28.9824
North_Owens_Pt2_Yes,2020-07-02,WTGN,489087.781,4798826.63,vor,90.8721964014972
North_Owens_Pt2_Yes,2020-08-13,WTGN,489087.781,4798826.63,vor,66.90771788617377
North_Owens_Pt2_Yes,2021-08-11,WTGN,489087.781,4798826.63,clip,43.1356
North_Owens_Pt2_Yes,2021-08-11,WTGN,489087.781,4798826.63,vor,94.93616603435503
North_Owens_Pt3_No,2019-07-24,WTGN,487917.781,4798466.63,clip,34.080000000000005
North_Owens_Pt3_No,2019-07-24,WTGN,487917.781,4798466.63,vor,81.96084966689155
North_Owens_Pt3_No,2019-08-29,WTGN,487917.781,4798466.63,vor,44.34835052819741
North_Owens_Pt3_No,2020-06-23,WTGN,487917.781,4798466.63,clip,104.16
North_Owens_Pt3_No,2020-06-23,WTGN,487917.781,4798466.63,vor,7.685261690303881
North_Owens_Pt3_No,2020-08-11,WTGN,487917.781,4798466.63,vor,6.250095827555261
North_Owens_Pt3_No,2021-08-11,WTGN,487917.781,4798466.63,clip,63.260000000000005
North_Owens_Pt3_No,2021-08-11,WTGN,487917.781,4798466.63,vor,47.35130051836139
North_Owens_Pt3_Yes,2019-07-18,WTGN,489067.781,4798606.63,clip,89.94
North_Owens_Pt3_Yes,2019-07-18,WTGN,489067.781,4798606.63,vor,77.34903073827641
North_Owens_Pt3_Yes,2020-06-24,WTGN,489067.781,4798606.63,clip,11.396
North_Owens_Pt3_Yes,2020-06-25,WTGN,489067.781,4798606.63,vor,60.88434331832784
North_Owens_Pt3_Yes,2020-08-13,WTGN,489067.781,4798606.63,vor,60.51323822435413
North_Owens_Pt3_Yes,2021-08-02,WTGN,489067.781,4798606.63,clip,29.688
North_Owens_Pt3_Yes,2021-08-03,WTGN,489067.781,4798606.63,vor,76.03685508170038
North_Owens_Pt4_No,2019-07-24,WTGN,487657.781,4799346.63,clip,52.86
North_Owens_Pt4_No,2019-07-24,WTGN,487657.781,4799346.63,vor,68.14995107609451
North_Owens_Pt4_No,2021-08-11,WTGN,487657.781,4799346.63,clip,8.764
North_Owens_Pt4_No,2021-08-11,WTGN,487657.781,4799346.63,vor,0.03756158734570014
North_Owens_Pt4_Yes,2019-07-16,WTGN,488907.781,4798256.63,clip,177.66000000000005
North_Owens_Pt4_Yes,2019-07-16,WTGN,488907.781,4798256.63,vor,138.91372995268503
North_Owens_Pt4_Yes,2019-08-27,WTGN,488907.781,4798256.63,vor,139.72803588010672
North_Owens_Pt4_Yes,2020-06-24,WTGN,488907.781,4798256.63,clip,184.8516
North_Owens_Pt4_Yes,2020-06-26,WTGN,488907.781,4798256.63,vor,135.57985186266095
North_Owens_Pt4_Yes,2020-08-13,WTGN,488907.781,4798256.63,vor,104.61464399276578
North_Owens_Pt4_Yes,2021-08-11,WTGN,488907.781,4798256.63,clip,65.352
North_Owens_Pt4_Yes,2021-08-11,WTGN,488907.781,4798256.63,vor,120.93301954648217
North_Owens_Pt5_No,2019-07-24,WTGN,487647.781,4798656.63,clip,31.2
North_Owens_Pt5_No,2019-07-24,WTGN,487647.781,4798656.63,vor,15.447235022078484
North_Owens_Pt5_No,2019-08-29,WTGN,487647.781,4798656.63,vor,24.830438946956352
North_Owens_Pt5_No,2021-08-11,WTGN,487647.781,4798656.63,clip,62.8
North_Owens_Pt5_No,2021-08-11,WTGN,487647.781,4798656.63,vor,65.44514319204168
North_Owens_Pt5_Yes,2019-07-22,WTGN,488957.781,4798676.63,clip,50.7
North_Owens_Pt5_Yes,2019-07-22,WTGN,488957.781,4798676.63,vor,70.58430967124073
North_Owens_Pt5_Yes,2020-06-24,WTGN,488957.781,4798676.63,clip,53.83959999999999
North_Owens_Pt5_Yes,2020-06-24,WTGN,488957.781,4798676.63,vor,72.78363563536801
North_Owens_Pt5_Yes,2020-08-13,WTGN,488957.781,4798676.63,vor,58.1657101869371
North_Owens_Pt5_Yes,2021-08-09,WTGN,488957.781,4798676.63,clip,55.88739999999999
North_Owens_Pt5_Yes,2021-08-09,WTGN,488957.781,4798676.63,vor,81.0509111820259
North_Owens_Pt6_No,2019-07-23,WTGN,488737.781,4799526.63,clip,125.90000000000002
North_Owens_Pt6_No,2019-07-23,WTGN,488737.781,4799526.63,vor,156.94795446678623
North_Owens_Pt6_No,2019-08-27,WTGN,488737.781,4799526.63,vor,24.945721902849893
