index,model,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
1340,Project,2,np.log(bm) ~ dfi + ndti + dfi:ndti,PDOG,0.4481,0.4417,403.1881,608.2241,71.3911,0.1552,0.6352,0.0746,0.6909,,41.1771,0.4305,0.0438,0.5266,0.0476,0.0795,0.0072,207.6777,0.4544,0.4216,413.3324,464.9451,0.4317,0.043,0.4856
1341,Project,2,np.log(bm) ~ dfi + satvi + dfi:satvi,PDOG,0.3164,0.3085,459.2584,617.2151,39.9472,0.1924,0.6446,0.0417,0.7069,,35.8165,0.4639,0.0734,0.5764,0.0854,0.087,0.0129,294.6748,0.6426,0.5862,414.5335,461.8141,0.4329,0.0374,0.4823
1342,Project,2,np.log(bm) ~ dfi + ndii7 + dfi:ndii7,PDOG,0.3779,0.3707,434.5462,633.4585,76.463,0.177,0.6615,0.0799,0.7618,,31.4164,0.4487,0.0232,0.5571,0.0323,0.0841,0.0049,233.625,0.5119,0.4888,426.6733,462.5119,0.4456,0.0328,0.483
1343,Project,2,np.log(bm) ~ dfi + nir + dfi:nir,PDOG,0.2939,0.2857,467.7285,626.8822,51.1699,0.1979,0.6547,0.0534,0.7067,,41.0537,0.4672,0.0699,0.5896,0.0805,0.089,0.0122,315.2381,0.6861,0.62,417.1065,469.4529,0.4356,0.0429,0.4903
1344,Project,2,np.log(bm) ~ dfi + swir1 + dfi:swir1,PDOG,0.4852,0.4792,384.9683,539.4956,62.3029,0.1437,0.5634,0.0651,0.6329,,38.5904,0.4091,0.0532,0.5013,0.0689,0.0757,0.0104,249.5783,0.5454,0.4167,372.8454,433.9942,0.3894,0.0403,0.4532
1345,Project,2,np.log(bm) ~ dfi + swir2 + dfi:swir2,PDOG,0.5004,0.4946,377.1,537.3428,58.7031,0.1379,0.5612,0.0613,0.6294,,33.7427,0.4077,0.048,0.495,0.0643,0.0748,0.0097,234.9786,0.5134,0.3929,373.0064,431.0835,0.3895,0.0352,0.4502
1346,Project,2,np.log(bm) ~ dfi + bai_126 + dfi:bai_126,PDOG,0.113,0.1026,527.5165,721.2032,63.0956,0.2571,0.7532,0.0659,0.8303,,39.5137,0.5361,0.0648,0.664,0.089,0.1003,0.0134,357.1118,0.7828,0.812,485.8272,543.3551,0.5074,0.0413,0.5674
1347,Project,2,np.log(bm) ~ dfi + bai_136 + dfi:bai_136,PDOG,0.3245,0.3166,456.1518,616.4484,39.609,0.1899,0.6438,0.0414,0.6974,,43.729,0.4606,0.0846,0.5746,0.1018,0.0868,0.0154,299.2156,0.6513,0.5797,413.0788,459.4579,0.4314,0.0457,0.4798
1348,Project,2,np.log(bm) ~ dfi + bai_236 + dfi:bai_236,PDOG,0.382,0.3748,432.816,606.4239,42.7975,0.175,0.6333,0.0447,0.7024,,34.3019,0.4478,0.0745,0.5523,0.0824,0.0834,0.0124,257.3948,0.5617,0.5003,411.2863,458.1718,0.4295,0.0358,0.4785
1349,Project,2,np.log(bm) ~ dfi + bai_246 + dfi:bai_246,PDOG,0.2004,0.1911,500.3366,690.8622,66.3504,0.2262,0.7215,0.0693,0.8265,,22.8564,0.5073,0.0294,0.6297,0.0476,0.0951,0.0072,305.0797,0.6659,0.6761,465.4476,492.8385,0.4861,0.0239,0.5147
1350,Project,2,np.log(bm) ~ ndvi + satvi + ndvi:satvi,PDOG,0.4883,0.4823,383.3972,573.0925,69.8326,0.1432,0.5985,0.0729,0.6732,,33.784,0.4161,0.0399,0.5039,0.0477,0.0761,0.0072,214.7654,0.4694,0.3843,394.4426,448.0684,0.4119,0.0353,0.4679
1351,Project,2,np.log(bm) ~ ndvi + nir + ndvi:nir,PDOG,0.4816,0.4756,386.7595,566.7621,54.3363,0.1452,0.5919,0.0567,0.6584,,36.3913,0.4128,0.0476,0.507,0.0585,0.0766,0.0088,204.5492,0.4481,0.3958,388.6526,444.3637,0.4059,0.038,0.4641
1352,Project,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126,PDOG,0.4897,0.4838,382.6464,572.4258,41.6639,0.1462,0.5978,0.0435,0.6503,,27.8506,0.4102,0.0455,0.5067,0.0575,0.0765,0.0087,203.4809,0.446,0.3942,389.0586,433.6121,0.4063,0.0291,0.4528
1353,Project,2,np.log(bm) ~ ndvi + bai_136 + ndvi:bai_136,PDOG,0.4799,0.4739,387.6318,578.8029,63.3149,0.1469,0.6045,0.0661,0.6712,,31.8478,0.4203,0.0417,0.5108,0.0466,0.0771,0.007,215.123,0.47,0.3955,397.745,444.2763,0.4154,0.0333,0.464
1354,Project,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246,PDOG,0.5116,0.5059,371.1646,533.4956,46.2714,0.1347,0.5572,0.0483,0.603,,23.0915,0.4094,0.0389,0.4933,0.0486,0.0745,0.0073,236.5869,0.5166,0.3797,372.3292,406.6105,0.3888,0.0241,0.4246
1355,Project,2,np.log(bm) ~ ndti + satvi + ndti:satvi,PDOG,0.335,0.3273,452.0373,625.8546,55.4647,0.1876,0.6536,0.0579,0.6962,,25.8992,0.463,0.0464,0.5724,0.0573,0.0864,0.0087,254.9621,0.558,0.5561,427.7916,458.6073,0.4468,0.027,0.4789
1356,Project,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,PDOG,0.4175,0.4107,417.3244,586.8527,64.7329,0.1628,0.6129,0.0676,0.7011,,20.0316,0.4392,0.0245,0.5361,0.0424,0.081,0.0064,246.9899,0.5418,0.4652,406.0234,426.7754,0.424,0.0209,0.4457
1357,Project,2,np.log(bm) ~ ndti + nir + ndti:nir,PDOG,0.3544,0.3469,444.2657,611.5909,61.8802,0.1788,0.6387,0.0646,0.6827,,31.4019,0.4523,0.0498,0.5646,0.0628,0.0853,0.0095,247.0854,0.5414,0.5392,413.9596,441.4376,0.4323,0.0328,0.461
1358,Project,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,PDOG,0.341,0.3333,449.6565,614.3676,52.4645,0.1851,0.6416,0.0548,0.6844,,21.6095,0.4574,0.0424,0.5704,0.0563,0.0861,0.0085,255.2944,0.559,0.5575,418.6648,438.8152,0.4372,0.0226,0.4583
1359,Project,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,PDOG,0.3454,0.3378,447.893,616.1488,51.9852,0.1825,0.6435,0.0543,0.6961,,31.9923,0.4625,0.0598,0.5698,0.068,0.086,0.0103,259.2036,0.5674,0.5487,422.8851,460.9579,0.4416,0.0334,0.4814
1360,Project,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,PDOG,0.3987,0.3917,425.6405,587.9912,59.2373,0.1663,0.6141,0.0619,0.6873,,13.809,0.4471,0.0315,0.5437,0.0407,0.0821,0.0062,257.8268,0.5641,0.4903,406.6392,421.2294,0.4247,0.0144,0.4399
1361,Project,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,PDOG,0.4468,0.4404,403.8119,594.8646,74.5945,0.155,0.6212,0.0779,0.7187,,28.1816,0.4311,0.0302,0.5265,0.0357,0.0795,0.0054,233.3796,0.5105,0.4303,405.6562,441.4382,0.4236,0.0294,0.461
1362,Project,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,PDOG,0.4771,0.4711,389.0309,546.3238,59.5618,0.1473,0.5706,0.0622,0.646,,32.5128,0.4032,0.0468,0.5075,0.0661,0.0766,0.01,235.6142,0.517,0.4267,369.8289,424.8317,0.3862,0.034,0.4437
1363,Project,2,np.log(bm) ~ satvi + swir2 + satvi:swir2,PDOG,0.4581,0.4518,398.4223,558.7756,57.1936,0.1521,0.5836,0.0597,0.6413,,27.9958,0.4143,0.0396,0.5168,0.0589,0.078,0.0089,233.5819,0.5125,0.4404,382.2528,425.6222,0.3992,0.0292,0.4445
1364,Project,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,PDOG,0.3039,0.2958,464.0187,635.5542,58.2293,0.1979,0.6637,0.0608,0.7417,,22.7998,0.4662,0.0492,0.5881,0.0533,0.0888,0.008,293.7572,0.6406,0.5998,423.5448,460.4615,0.4423,0.0238,0.4809
1365,Project,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,PDOG,0.3861,0.379,431.0769,614.1738,46.1863,0.1695,0.6414,0.0482,0.7076,,13.1662,0.4541,0.0317,0.553,0.0367,0.0835,0.0055,257.8032,0.5623,0.4946,417.0885,434.03,0.4356,0.0138,0.4533
1366,Project,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,PDOG,0.4549,0.4485,399.9585,584.8542,84.3681,0.153,0.6108,0.0881,0.7085,,39.9688,0.4254,0.0318,0.5235,0.0438,0.079,0.0066,224.959,0.4937,0.4278,402.0065,453.0303,0.4198,0.0417,0.4731
1367,Project,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,PDOG,0.4873,0.4814,383.8776,557.7975,70.3276,0.1467,0.5825,0.0734,0.656,,34.0716,0.4177,0.037,0.5078,0.0508,0.0767,0.0077,246.5038,0.5399,0.4083,387.3767,433.6432,0.4046,0.0356,0.4529
1368,Project,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,PDOG,0.4689,0.4627,393.1381,566.2974,67.0579,0.1502,0.5914,0.07,0.6665,,28.873,0.4242,0.0325,0.5155,0.0481,0.0778,0.0073,242.8745,0.5323,0.4216,392.4509,429.8531,0.4099,0.0302,0.4489
1369,Project,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,PDOG,0.4468,0.4404,403.8038,613.8786,86.5171,0.1587,0.6411,0.0904,0.7544,,42.7654,0.4316,0.0347,0.5299,0.0438,0.08,0.0066,219.5606,0.4812,0.4347,413.7404,468.8159,0.4321,0.0447,0.4896
1370,Project,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,PDOG,0.4746,0.4685,390.293,584.6432,80.2507,0.1487,0.6106,0.0838,0.7235,,32.8996,0.4214,0.039,0.5164,0.0447,0.078,0.0068,239.2794,0.5233,0.4076,398.4569,440.002,0.4161,0.0344,0.4595
1371,Project,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,PDOG,0.4802,0.4742,387.4911,566.2296,73.1116,0.1461,0.5913,0.0764,0.7027,,30.778,0.4161,0.0407,0.5112,0.0471,0.0772,0.0071,251.1897,0.5494,0.4043,388.9997,419.6076,0.4062,0.0321,0.4382
1372,Project,2,np.log(bm) ~ nir + bai_126 + nir:bai_126,PDOG,0.2432,0.2344,485.9047,658.5726,80.0715,0.22,0.6878,0.0836,0.8003,,24.9713,0.4898,0.0468,0.6141,0.0677,0.0927,0.0102,326.366,0.7156,0.6875,442.6951,467.3162,0.4623,0.0261,0.488
1373,Project,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,PDOG,0.3906,0.3836,429.1373,599.8583,53.8721,0.1666,0.6265,0.0563,0.7092,,36.4533,0.4393,0.0682,0.5455,0.0823,0.0824,0.0124,238.2739,0.5232,0.4804,406.9912,463.6393,0.425,0.0381,0.4842
1374,Project,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,PDOG,0.4919,0.486,381.5275,563.9063,64.3977,0.1411,0.5889,0.0673,0.6678,,26.7896,0.4142,0.0323,0.5026,0.0402,0.0759,0.0061,227.46,0.4968,0.3909,386.536,424.6285,0.4037,0.028,0.4435
1375,Project,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,PDOG,0.4719,0.4658,391.643,544.7422,63.0283,0.1514,0.5689,0.0658,0.6273,,32.3224,0.4097,0.0488,0.5122,0.0673,0.0773,0.0102,255.101,0.5598,0.4431,371.4837,414.2896,0.388,0.0338,0.4327
1376,Project,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,PDOG,0.5232,0.5177,364.8666,534.3394,63.4804,0.1355,0.558,0.0663,0.6278,,29.0704,0.4039,0.0319,0.4888,0.0433,0.0738,0.0065,245.8132,0.537,0.3731,371.5498,405.1479,0.388,0.0304,0.4231
1377,Project,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,PDOG,0.4558,0.4495,399.5163,551.0806,55.5089,0.1529,0.5755,0.058,0.6239,,25.234,0.4152,0.0449,0.5186,0.066,0.0783,0.01,245.4565,0.5388,0.4518,375.551,410.1291,0.3922,0.0264,0.4283
1378,Project,2,np.log(bm) ~ swir2 + bai_246 + swir2:bai_246,PDOG,0.503,0.4972,375.7394,541.9694,60.5452,0.1379,0.566,0.0632,0.6404,,22.802,0.4097,0.0281,0.4972,0.0394,0.0751,0.0059,245.5357,0.5366,0.3888,374.9561,397.9084,0.3916,0.0238,0.4156
1379,Project,2,np.log(bm) ~ bai_126 + bai_136 + bai_126:bai_136,PDOG,0.3896,0.3825,429.5905,597.0276,57.7439,0.1692,0.6235,0.0603,0.7111,,35.3381,0.4404,0.0689,0.5512,0.0789,0.0832,0.0119,256.133,0.5609,0.4945,404.7113,456.2184,0.4227,0.0369,0.4764
1380,Project,2,np.log(bm) ~ bai_126 + bai_236 + bai_126:bai_236,PDOG,0.3965,0.3895,426.5871,596.4688,49.5635,0.1686,0.6229,0.0518,0.7013,,32.4932,0.4396,0.0692,0.5492,0.0816,0.0829,0.0123,247.5458,0.5429,0.4868,404.8414,455.2397,0.4228,0.0339,0.4754
1381,Project,2,np.log(bm) ~ bai_126 + bai_246 + bai_126:bai_246,PDOG,0.3606,0.3531,441.7646,620.7361,34.6052,0.1768,0.6483,0.0361,0.7062,,15.2722,0.4648,0.0372,0.5658,0.0466,0.0854,0.007,271.4183,0.5918,0.5305,424.8134,448.9094,0.4437,0.0159,0.4688
1382,Project,2,np.log(bm) ~ bai_136 + bai_246 + bai_136:bai_246,PDOG,0.4564,0.4501,399.216,584.9243,44.4445,0.1503,0.6109,0.0464,0.6628,,23.7633,0.4341,0.0448,0.5236,0.0457,0.0791,0.0069,250.2035,0.5454,0.4245,401.0939,429.3478,0.4189,0.0248,0.4484
1383,Project,2,np.log(bm) ~ bai_236 + bai_246 + bai_236:bai_246,PDOG,0.4793,0.4733,387.9316,569.5578,59.9837,0.1442,0.5948,0.0626,0.6759,,25.9555,0.4228,0.0452,0.5113,0.0432,0.0772,0.0065,260.3994,0.568,0.401,392.6041,439.8499,0.41,0.0271,0.4594
1384,Project,3,np.log(bm) ~ dfi + ndvi + satvi + dfi:ndvi + dfi:satvi + ndvi:satvi,PDOG,0.493,0.481,386.9759,570.1136,71.7104,0.1477,0.5954,0.0749,0.6715,,31.5424,0.4181,0.0393,0.5095,0.0472,0.0769,0.0071,223.8005,0.4897,0.3898,392.1436,441.9286,0.4095,0.0329,0.4615
1385,Project,3,np.log(bm) ~ dfi + ndvi + nir + dfi:ndvi + dfi:nir + ndvi:nir,PDOG,0.4843,0.4722,391.4139,567.6151,51.8129,0.1481,0.5928,0.0541,0.6681,,33.8191,0.4173,0.0502,0.5131,0.0645,0.0775,0.0097,208.6099,0.4569,0.3988,389.1605,444.3837,0.4064,0.0353,0.4641
1386,Project,3,np.log(bm) ~ dfi + ndvi + bai_126 + dfi:ndvi + dfi:bai_126 + ndvi:bai_126,PDOG,0.4941,0.4822,386.3672,567.452,39.3116,0.1505,0.5926,0.0411,0.6447,,26.4164,0.4134,0.0478,0.5113,0.0597,0.0772,0.009,214.1314,0.4694,0.4002,387.742,431.7783,0.4049,0.0276,0.4509
1387,Project,3,np.log(bm) ~ dfi + ndvi + bai_136 + dfi:ndvi + dfi:bai_136 + ndvi:bai_136,PDOG,0.489,0.477,389.0025,567.8626,57.6829,0.1479,0.593,0.0602,0.6581,,27.7771,0.4174,0.0445,0.5115,0.0492,0.0772,0.0074,225.126,0.492,0.3957,390.4762,434.9419,0.4078,0.029,0.4542
1388,Project,3,np.log(bm) ~ dfi + ndvi + bai_246 + dfi:ndvi + dfi:bai_246 + ndvi:bai_246,PDOG,0.5153,0.5039,375.1894,534.7128,38.0407,0.1369,0.5584,0.0397,0.5954,,19.7362,0.4106,0.0424,0.4966,0.0547,0.075,0.0083,235.6788,0.5145,0.3796,372.7419,404.8931,0.3893,0.0206,0.4228
1389,Project,3,np.log(bm) ~ dfi + ndti + satvi + dfi:ndti + dfi:satvi + ndti:satvi,PDOG,0.4806,0.4684,393.2945,584.8145,85.283,0.1501,0.6107,0.0891,0.7157,,39.3419,0.4244,0.0403,0.5181,0.0429,0.0782,0.0065,233.4754,0.5096,0.4023,398.899,458.0972,0.4166,0.0411,0.4784
1390,Project,3,np.log(bm) ~ dfi + ndti + ndii7 + dfi:ndti + dfi:ndii7 + ndti:ndii7,PDOG,0.5191,0.5078,373.1097,549.3186,54.316,0.1373,0.5737,0.0567,0.6621,,23.4333,0.4161,0.0256,0.5038,0.0301,0.0761,0.0045,242.7195,0.5294,0.3726,383.4682,400.6378,0.4005,0.0245,0.4184
1391,Project,3,np.log(bm) ~ dfi + ndti + nir + dfi:ndti + dfi:nir + ndti:nir,PDOG,0.4712,0.4588,397.9787,581.9403,59.3531,0.152,0.6077,0.062,0.6582,,37.6564,0.4219,0.0434,0.5226,0.0538,0.0789,0.0081,229.3186,0.4995,0.4154,395.5904,443.0201,0.4131,0.0393,0.4627
1392,Project,3,np.log(bm) ~ dfi + ndti + bai_126 + dfi:ndti + dfi:bai_126 + ndti:bai_126,PDOG,0.4593,0.4466,403.8276,610.3613,59.3723,0.1623,0.6374,0.062,0.6899,,36.6595,0.4288,0.0421,0.5326,0.0535,0.0804,0.0081,212.5052,0.4659,0.4297,410.2075,453.5856,0.4284,0.0383,0.4737
1393,Project,3,np.log(bm) ~ dfi + ndti + bai_136 + dfi:ndti + dfi:bai_136 + ndti:bai_136,PDOG,0.4731,0.4607,397.0557,595.8162,75.0084,0.1548,0.6222,0.0783,0.7258,,35.6446,0.4291,0.0419,0.5256,0.0452,0.0794,0.0068,232.0483,0.506,0.4112,404.9842,453.8572,0.4229,0.0372,0.474
1394,Project,3,np.log(bm) ~ dfi + ndti + bai_246 + dfi:ndti + dfi:bai_246 + ndti:bai_246,PDOG,0.5028,0.4911,381.8238,554.5675,40.544,0.1406,0.5792,0.0423,0.6135,,26.3041,0.4175,0.0377,0.5081,0.0448,0.0767,0.0068,234.7429,0.513,0.3899,381.8098,410.5031,0.3987,0.0275,0.4287
1395,Project,3,np.log(bm) ~ dfi + satvi + ndii7 + dfi:satvi + dfi:ndii7 + satvi:ndii7,PDOG,0.494,0.4821,386.4206,568.4763,77.3409,0.1448,0.5937,0.0808,0.7174,,27.1068,0.4208,0.0293,0.5112,0.0338,0.0772,0.0051,250.801,0.5465,0.3964,391.4766,419.909,0.4088,0.0283,0.4385
1396,Project,3,np.log(bm) ~ dfi + satvi + swir1 + dfi:satvi + dfi:swir1 + satvi:swir1,PDOG,0.5041,0.4924,381.1824,536.9254,54.3319,0.144,0.5607,0.0567,0.6355,,33.592,0.4042,0.053,0.5009,0.0699,0.0756,0.0105,236.0691,0.5164,0.4042,368.6503,427.1364,0.385,0.0351,0.4461
1397,Project,3,np.log(bm) ~ dfi + satvi + swir2 + dfi:satvi + dfi:swir2 + satvi:swir2,PDOG,0.516,0.5046,374.8134,538.3725,57.3679,0.1406,0.5622,0.0599,0.6261,,32.8918,0.4046,0.0466,0.4975,0.0593,0.0751,0.009,237.442,0.5188,0.3888,372.5185,427.1584,0.389,0.0344,0.4461
1398,Project,3,np.log(bm) ~ dfi + satvi + bai_126 + dfi:satvi + dfi:bai_126 + satvi:bai_126,PDOG,0.4106,0.3967,426.4275,587.5592,27.7293,0.1729,0.6136,0.029,0.6633,,16.954,0.4299,0.0514,0.5478,0.0603,0.0827,0.0091,269.5097,0.5859,0.4976,389.4332,416.8701,0.4067,0.0177,0.4354
1399,Project,3,np.log(bm) ~ dfi + satvi + bai_246 + dfi:satvi + dfi:bai_246 + satvi:bai_246,PDOG,0.4129,0.399,425.4069,596.0232,44.8882,0.1648,0.6225,0.0469,0.6954,,9.4472,0.4484,0.0348,0.5481,0.0389,0.0828,0.0059,270.2293,0.5894,0.4824,406.4704,417.9302,0.4245,0.0099,0.4365
1400,Project,3,np.log(bm) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir,PDOG,0.5082,0.4967,378.9591,565.0056,85.2616,0.1417,0.5901,0.089,0.7087,,39.5041,0.4109,0.0345,0.5041,0.0456,0.0761,0.0069,241.8978,0.5283,0.3837,387.8339,432.334,0.405,0.0413,0.4515
